"","PROBEID","SYMBOL","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"7905088","7905088","H2AC20","H2A clustered histone 20",-0.0544545673893433,7.85435502642964,-0.697780471081202,0.494590290437366,0.843017906767867,-5.66486517477621
"7954613","7954613","CCDC91","coiled-coil domain containing 91",-0.0442542670718922,7.833769439425,-0.697538223784572,0.494738087324086,0.843089001416429,-5.66502593479456
"8154981","8154981","UNC13B","unc-13 homolog B",0.0422440528328494,7.27151064391179,0.697390736396331,0.494828083067999,0.843089001416429,-5.66512378456532
"8164002","8164002","ZBTB26","zinc finger and BTB domain containing 26",-0.0519376842074832,5.60940104966695,-0.697331989773647,0.494863932487294,0.843089001416429,-5.66516275429534
"7938100","7938100","SMPD1","sphingomyelin phosphodiesterase 1",0.0398189088346985,6.50205080678206,0.697248656826264,0.494914788007262,0.843089001416429,-5.66521802812992
"7925691","7925691","ZNF124","zinc finger protein 124",-0.0647159534946828,4.27890482986173,-0.69724439731785,0.49491738753516,0.843089001416429,-5.66522085324835
"8046201","8046201","SSB","small RNA binding exonuclease protection factor La",0.0332074685183432,8.18349317491461,0.696871210433795,0.495145169934985,0.843097363821758,-5.66546830634631
"8091411","8091411","TM4SF1","transmembrane 4 L six family member 1",0.0471922846005572,8.31664584601535,0.69682436642528,0.495173766459323,0.843097363821758,-5.66549935890552
"7977241","7977241","INF2","inverted formin 2",-0.052446510386555,5.62042814064537,-0.69677356085578,0.495204782454999,0.843097363821758,-5.66553303533417
"8030950","8030950","ZNF701","zinc finger protein 701",0.0728011265060666,4.08861967030896,0.696604436269631,0.495308038476568,0.843097363821758,-5.66564512276991
"8004880","8004880","NTN1","netrin 1",-0.0571384013030176,5.37110729475245,-0.696349497371432,0.495463710563171,0.843097363821758,-5.66581403529624
"8024358","8024358","CSNK1G2","casein kinase 1 gamma 2",-0.0413726056686761,7.73762908883661,-0.696318443841357,0.49548267457077,0.843097363821758,-5.66583460617226
"8051928","8051928","PREPL","prolyl endopeptidase like",-0.0580155046706956,8.49553235287332,-0.696273779131294,0.495509951497913,0.843097363821758,-5.66586419202569
"8130993","8130993","FAM20C","FAM20C golgi associated secretory pathway kinase",0.0481196633833996,6.86329373289462,0.696264229782934,0.495515783438564,0.843097363821758,-5.66587051727144
"8108472","8108472","PURA","purine rich element binding protein A",-0.0361439839498754,8.5412401651601,-0.695989041150489,0.495683862704266,0.843097363821758,-5.66605276014429
"7945944","7945944","RHOG","ras homolog family member G",0.0371818926042256,6.85780746787396,0.695898454297162,0.495739198443222,0.843097363821758,-5.66611273618774
"8038904","8038904","ZNF577","zinc finger protein 577",0.0426450324874788,6.11760775653082,0.695803053671896,0.495797478595959,0.843097363821758,-5.66617589140371
"8022996","8022996","EPG5","ectopic P-granules autophagy protein 5 homolog",-0.0338133057350865,6.7070709231249,-0.695732547593466,0.495840553251647,0.843097363821758,-5.66622256119086
"7946728","7946728","PSMA1","proteasome 20S subunit alpha 1",-0.0401067001878541,8.82124055636213,-0.695672024306249,0.495877530801639,0.843097363821758,-5.66626261956032
"7902023","7902023","RAVER2","ribonucleoprotein, PTB binding 2",0.0453212892974788,7.78684104018339,0.695645460382662,0.495893760908713,0.843097363821758,-5.66628020031001
"8141425","8141425","TAF6","TATA-box binding protein associated factor 6",-0.0433878595708688,6.98136522277661,-0.695633343703228,0.495901164096972,0.843097363821758,-5.66628821925841
"8039593","8039593","ZNF667","zinc finger protein 667",-0.0569103367712342,3.83780690485184,-0.695622833667058,0.495907585691843,0.843097363821758,-5.66629517480658
"7908993","7908993","SOX13","SRY-box transcription factor 13",-0.0382532028428031,5.27641795843972,-0.695539455884981,0.495958530933197,0.843097363821758,-5.66635035076641
"8149534","8149534","ASAH1","N-acylsphingosine amidohydrolase 1",-0.0463726511185882,9.3519163283877,-0.695442932335098,0.49601751225915,0.843097363821758,-5.66641421827371
"8165648","8165648","MPLKIP","M-phase specific PLK1 interacting protein",0.0304777838385455,12.0721061129296,0.695366462407043,0.496064242585162,0.843097363821758,-5.66646481081647
"7905500","7905500","LCE2D","late cornified envelope 2D",-0.05436513951022,4.11938145829267,-0.695313361531551,0.496096693724124,0.843097363821758,-5.66649993930088
"7992584","7992584","DNASE1L2","deoxyribonuclease 1 like 2",-0.0439819118768665,3.90326477946019,-0.695273700978503,0.496120931984207,0.843097363821758,-5.66652617479346
"8093360","8093360","PDE6B","phosphodiesterase 6B",0.0480855558862037,3.96134371159006,0.695110013102192,0.496220975922807,0.843105872565127,-5.66663443956724
"8138091","8138091","DAGLB","diacylglycerol lipase beta",-0.0394095720502357,6.01673313374174,-0.695077002991169,0.49624115270038,0.843105872565127,-5.66665626987168
"8158380","8158380","PKN3","protein kinase N3",0.0678813292434377,4.55757451057557,0.694963391011969,0.496310599417401,0.843105872565127,-5.66673139648357
"8089011","8089011","PROS1","protein S",0.0444583300995616,4.3944634101801,0.694891980625574,0.496354252780878,0.843105872565127,-5.66677861111765
"8130567","8130567","TCP1","t-complex 1",-0.0349507590232889,9.47253089189511,-0.694604024107832,0.496530304001504,0.843193163754822,-5.66696895389896
"8077668","8077668","IL17RE","interleukin 17 receptor E",0.0484846641173813,4.04343647914136,0.694523665719031,0.496579440083462,0.843193163754822,-5.6670220585192
"7923753","7923753","NUAK2","NUAK family kinase 2",-0.0565611120006277,3.9389214344236,-0.694421365963393,0.496641996555582,0.843193163754822,-5.66708965466076
"8092726","8092726","CLDN1","claudin 1",-0.136058355628751,3.90487677152542,-0.694270464192684,0.496734281590376,0.843193163754822,-5.66718934821694
"7912374","7912374","SRM","spermidine synthase",0.035458454442109,8.26714714095797,0.694115889503318,0.496828823141207,0.843193163754822,-5.66729144714046
"7943882","7943882","PTS","6-pyruvoyltetrahydropterin synthase",-0.0463954159139019,6.51402862489195,-0.694038744099855,0.496876011007452,0.843193163754822,-5.66734239483925
"7974117","7974117","C14orf28","chromosome 14 open reading frame 28",-0.0482211897319651,4.77279017224716,-0.693964783146353,0.496921253468751,0.843193163754822,-5.66739123448416
"7914750","7914750","SMIM12","small integral membrane protein 12",0.0392507022595048,5.6878574796047,0.69393319616641,0.496940576185882,0.843193163754822,-5.66741209125163
"7917148","7917148","AIDA","axin interactor, dorsalization associated",-0.0487292368184731,7.43397136514586,-0.693838198433788,0.496998691817436,0.843193163754822,-5.66747481251973
"7948176","7948176","TNKS1BP1","tankyrase 1 binding protein 1",0.0555062818040195,6.0368945835346,0.693829725727251,0.497003875255708,0.843193163754822,-5.66748040614361
"8018288","8018288","ATP5PD","ATP synthase peripheral stalk subunit d",0.0379936282841022,10.0959211786097,0.693760109775816,0.497046466138089,0.843193163754822,-5.66752636369084
"8065089","8065089","KIF16B","kinesin family member 16B",0.0424725018935659,6.3183626384748,0.69368788499072,0.497090655336605,0.843193163754822,-5.66757403889121
"8038624","8038624","C19orf48","chromosome 19 open reading frame 48",-0.0537533508191297,4.41718173918139,-0.693543054906334,0.497179273408948,0.843246646862278,-5.66766962638205
"8162264","8162264","AUH","AU RNA binding methylglutaconyl-CoA hydratase",-0.0395462459009046,7.33362522759239,-0.693105743132633,0.497446909640199,0.843406635986512,-5.66795813697802
"7984364","7984364","SMAD3","SMAD family member 3",0.0458353804579197,8.62695451354074,0.692996747961246,0.497513628041538,0.843406635986512,-5.66803001840224
"8034643","8034643","CACNA1A","calcium voltage-gated channel subunit alpha1 A",-0.0425141783083074,3.95604469367698,-0.692949650381139,0.49754245913693,0.843406635986512,-5.66806107557666
"7950162","7950162","PDE2A","phosphodiesterase 2A",0.0530153798541155,5.89439421910163,0.692845762428833,0.497606058258722,0.843406635986512,-5.66812957453517
"8078759","8078759","SLC22A13","solute carrier family 22 member 13",0.0457700202403153,4.19433660386456,0.692763681307554,0.497656310797903,0.843406635986512,-5.66818368822697
"8030736","8030736","ACP4","acid phosphatase 4",-0.0447620552645018,4.83434511375075,-0.692753111891849,0.497662781926876,0.843406635986512,-5.66819065589593
"7972190","7972190","RBM26","RNA binding motif protein 26",-0.0360796577099149,7.66592625009322,-0.692735940994358,0.497673294919669,0.843406635986512,-5.66820197524192
"8087881","8087881","MIRLET7G","microRNA let-7g",-0.0471884718623956,4.94084816545109,-0.692631571708018,0.497737198457489,0.843418166618741,-5.66827077155524
"8123678","8123678","PXDC1","PX domain containing 1",0.0609267846261909,5.60006927665402,0.692450909876195,0.497847825861386,0.843508859348306,-5.66838983397
"8132503","8132503","STK17A","serine/threonine kinase 17a",0.0462182966412792,5.66557259523556,0.692189190309312,0.498008113846024,0.843623366343552,-5.66856226435111
"8024436","8024436","OAZ1","ornithine decarboxylase antizyme 1",-0.0317616485847303,11.1454728361006,-0.691975521277505,0.498138995841364,0.843623366343552,-5.66870299176057
"8023672","8023672","VPS4B","vacuolar protein sorting 4 homolog B",-0.0491429775792209,5.75168791074012,-0.69193802764638,0.498161964449419,0.843623366343552,-5.66872768171962
"8110491","8110491","ZNF354C","zinc finger protein 354C",0.0427536461419153,4.94542606336463,0.691861397878388,0.498208909772808,0.843623366343552,-5.66877813932523
"7975292","7975292","RAD51B","RAD51 paralog B",0.0475229677693614,4.80938289668451,0.691744395968976,0.498280593027707,0.843623366343552,-5.66885517019881
"7937485","7937485","PNPLA2","patatin like phospholipase domain containing 2",0.0524804850504026,8.37126294265318,0.691562288035854,0.498392176501988,0.843623366343552,-5.66897504068862
"8180415","8180415","SLC25A51","solute carrier family 25 member 51",0.0385908785888249,5.66696532907988,0.691443462481847,0.498464992596426,0.843623366343552,-5.6690532402366
"7990457","7990457","MAN2C1","mannosidase alpha class 2C member 1",-0.048288469118078,7.44884332375177,-0.691439357351906,0.498467508323029,0.843623366343552,-5.66905594161195
"8180416","8180416","OR3A2","olfactory receptor family 3 subfamily A member 2",0.0708282324477638,3.76887292868527,0.691249886501235,0.498583628811639,0.843623366343552,-5.66918060621243
"7974270","7974270","ATL1","atlastin GTPase 1",-0.0662194598355477,4.1688047169105,-0.691238685985634,0.498590493731527,0.843623366343552,-5.66918797471725
"7997197","7997197","DHX38","DEAH-box helicase 38",0.0505483834267801,6.10376363171472,0.691056584539171,0.498702113397611,0.843623366343552,-5.66930775836518
"7951422","7951422","MSANTD4","Myb/SANT DNA binding domain containing 4 with coiled-coils",0.0688969137202093,5.36123680132246,0.690988747125292,0.498743698255069,0.843623366343552,-5.66935237321433
"8130768","8130768","RNASET2","ribonuclease T2",0.0388192466198927,4.39634774188993,0.690674590165621,0.498936305054963,0.843623366343552,-5.6695589320193
"7943998","7943998","NNMT","nicotinamide N-methyltransferase",0.100407747490001,6.57707958981696,0.690643472391136,0.498955385424121,0.843623366343552,-5.6695793871982
"8089801","8089801","GSK3B","glycogen synthase kinase 3 beta",0.0343085154470248,7.82241480336741,0.690614072559484,0.498973412796531,0.843623366343552,-5.66959871229454
"7960068","7960068","NOC4L","nucleolar complex associated 4 homolog",-0.0320693114776009,5.59042984927484,-0.690547481300224,0.499014246581112,0.843623366343552,-5.66964248119247
"8096781","8096781","SEC24B","SEC24 homolog B, COPII coat complex component",0.0320679041742231,8.31109227419452,0.690493620528481,0.499047275440132,0.843623366343552,-5.66967787972555
"7940904","7940904","VEGFB","vascular endothelial growth factor B",0.0510532773230574,7.47013701357088,0.690482905024735,0.499053846623096,0.843623366343552,-5.6696849218898
"7993148","7993148","PMM2","phosphomannomutase 2",-0.0475270445808533,5.50038467305462,-0.690322623276582,0.499152143887058,0.843623366343552,-5.66979024579462
"7953278","7953278","KCNA5","potassium voltage-gated channel subfamily A member 5",0.0667239244313724,4.11180269228682,0.690292006604958,0.499170921690808,0.843623366343552,-5.66981036191729
"7953040","7953040","CACNA1C","calcium voltage-gated channel subunit alpha1 C",0.0406367429744066,5.32829970221349,0.690104398011693,0.499285994633466,0.843623366343552,-5.66993360834313
"7995655","7995655","FTO","FTO alpha-ketoglutarate dependent dioxygenase",-0.0375215236595556,7.5183367749148,-0.689993843477689,0.499353812332361,0.843623366343552,-5.67000622057009
"8180315","8180315","KCNMB3","potassium calcium-activated channel subfamily M regulatory beta subunit 3",-0.0358606463240063,4.93235691166387,-0.689977062241611,0.499364106946675,0.843623366343552,-5.67001724152898
"8035465","8035465","ISYNA1","inositol-3-phosphate synthase 1",-0.0463498531592546,5.38929359804301,-0.68994102285616,0.499386216076879,0.843623366343552,-5.6700409092884
"7981278","7981278","DEGS2","delta 4-desaturase, sphingolipid 2",-0.0524163130499353,5.35776937216317,-0.6899101281896,0.499405169520016,0.843623366343552,-5.67006119748428
"8040211","8040211","KLF11","Kruppel like factor 11",0.0549880643941005,6.38332542722529,0.689903797444305,0.499409053394503,0.843623366343552,-5.67006535471107
"7964701","7964701","GNS","glucosamine (N-acetyl)-6-sulfatase",0.0418644306768483,7.90794063092321,0.689824874953391,0.499457473337916,0.843623366343552,-5.67011717792831
"8158492","8158492","MIGA2","mitoguardin 2",-0.0421085454025842,5.07129173073819,-0.689560619466261,0.499619617167441,0.843800750649471,-5.67029065648006
"7974531","7974531","RPL13AP3","ribosomal protein L13a pseudogene 3",-0.0482431334577909,4.89163944240776,-0.689253120882719,0.499808332709764,0.843914374004304,-5.67049244441885
"7981998","7981998","SNORD116-25","small nucleolar RNA, C/D box 116-25",0.0842971549253217,5.84018076875045,0.689003752874806,0.499961403067058,0.843914374004304,-5.67065602339073
"8110318","8110318","PRELID1","PRELI domain containing 1",0.0425652201560496,7.58981711981019,0.68894438077499,0.499997851623307,0.843914374004304,-5.67069496173166
"8060977","8060977","SLX4IP","SLX4 interacting protein",0.0437670279800866,4.96141961395815,0.688875051840401,0.500040414627202,0.843914374004304,-5.67074042611724
"8143939","8143939","WDR86","WD repeat domain 86",0.0473102650107249,4.85841293385772,0.688848682541888,0.500056604038629,0.843914374004304,-5.6707577173893
"7912224","7912224","SLC2A5","solute carrier family 2 member 5",0.0572575057129212,7.00566851576193,0.688704782849934,0.500144956482903,0.843914374004304,-5.67085206646239
"7979437","7979437","L3HYPDH","trans-L-3-hydroxyproline dehydratase",0.040480928509238,5.78317275133631,0.68861018033335,0.500203046047078,0.843914374004304,-5.6709140832952
"8052979","8052979","SFXN5","sideroflexin 5",-0.038256212397374,5.80128217515889,-0.688542449359835,0.500244637849258,0.843914374004304,-5.67095847951164
"8032595","8032595","DOHH","deoxyhypusine hydroxylase",0.0409876811740535,5.66976394473728,0.688493977040433,0.5002744046466,0.843914374004304,-5.67099024956173
"8108217","8108217","TGFBI","transforming growth factor beta induced",0.0703072061388337,6.32737825107461,0.688474283121356,0.500286498952571,0.843914374004304,-5.67100315687891
"7980309","7980309","ERG28","ergosterol biosynthesis 28 homolog",-0.042510196302052,8.30492752302798,-0.688427289010124,0.500315359363326,0.843914374004304,-5.67103395522865
"8133983","8133983","ADAM22","ADAM metallopeptidase domain 22",-0.0584076983899426,4.51011640788686,-0.688073624203391,0.500532585747365,0.844008236042055,-5.6712656715944
"8153342","8153342","LYPD2","LY6/PLAUR domain containing 2",-0.0400843157844886,4.70490871274775,-0.687855825774684,0.500666387989027,0.844008236042055,-5.67140831431231
"8147777","8147777","CTHRC1","collagen triple helix repeat containing 1",-0.0475597247626265,4.87162485649514,-0.68780491940975,0.500697664770952,0.844008236042055,-5.67144164827825
"8049544","8049544","LRRFIP1","LRR binding FLII interacting protein 1",-0.0359921734307829,8.27148781554164,-0.687703477802207,0.500759993680174,0.844008236042055,-5.67150806626078
"8149638","8149638","DOK2","docking protein 2",0.0630240465362153,3.89806734901781,0.687616246525676,0.500813594896246,0.844008236042055,-5.67156517277098
"8145829","8145829","ZNF703","zinc finger protein 703",0.0507741828162587,7.04670889761383,0.68744090836574,0.500921345379514,0.844008236042055,-5.67167993835272
"8106776","8106776","COX7C","cytochrome c oxidase subunit 7C",0.0577310075716539,9.18083805031522,0.687440589927798,0.500921541081212,0.844008236042055,-5.67168014675752
"7970262","7970262","CUL4A","cullin 4A",0.0353728581523072,8.16740914745648,0.687396680403168,0.500948526882443,0.844008236042055,-5.67170888290038
"8069156","8069156","KRTAP10-11","keratin associated protein 10-11",-0.0702643044305979,5.24561512824698,-0.687377055921567,0.5009605879164,0.844008236042055,-5.67172172538369
"8080487","8080487","PRKCD","protein kinase C delta",0.0515773271040425,5.16623449260133,0.687330513932628,0.500989192883644,0.844008236042055,-5.67175218160701
"8180410","8180410","EIF3F","eukaryotic translation initiation factor 3 subunit F",-0.0315102806965655,9.61733608023316,-0.687199353968759,0.50106980960165,0.844008236042055,-5.67183799981982
"7945283","7945283","ACAD8","acyl-CoA dehydrogenase family member 8",-0.0432470618243999,7.37384202070712,-0.687193755965373,0.501073250548757,0.844008236042055,-5.67184166226045
"7975076","7975076","HSPA2","heat shock protein family A (Hsp70) member 2",0.0573571195437168,9.02182725147825,0.687066783495853,0.50115130088449,0.844008236042055,-5.67192472523982
"8059071","8059071","NHEJ1","non-homologous end joining factor 1",-0.0564542134117803,5.93680110276394,-0.68697403808844,0.501208316179764,0.844008236042055,-5.67198538837888
"8065710","8065710","E2F1","E2F transcription factor 1",-0.0558338552345763,4.58139848470863,-0.686941859688139,0.501228098744899,0.844008236042055,-5.6720064339001
"8060101","8060101","LOC100130449","uncharacterized LOC100130449",-0.0337999569993892,4.37594736072337,-0.686545313727263,0.501471923349244,0.844172486568791,-5.67226570909311
"7907830","7907830","QSOX1","quiescin sulfhydryl oxidase 1",0.0531400761526086,5.47625180625972,0.686540036092934,0.50147516887448,0.844172486568791,-5.67226915883746
"8132439","8132439","SUGCT","succinyl-CoA:glutarate-CoA transferase",0.0445265289757995,5.75168474601786,0.686296872381988,0.501624717557609,0.844172486568791,-5.67242807653895
"7976101","7976101","ZC3H14","zinc finger CCCH-type containing 14",0.0313871135203669,6.23371380557989,0.686292315873692,0.50162752011178,0.844172486568791,-5.67243105390187
"8049075","8049075","B3GNT7","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7",-0.0576953987388134,4.38665658384921,-0.686146850091958,0.501716995938053,0.844172486568791,-5.67252609592914
"8053458","8053458","C2orf68","chromosome 2 open reading frame 68",0.0365341835673956,6.980653341242,0.68611944415008,0.501733854329365,0.844172486568791,-5.67254399984345
"8077036","8077036","DENND6B","DENN domain containing 6B",-0.0401290494909503,4.92524761177226,-0.68609196814838,0.501750756144721,0.844172486568791,-5.67256194884988
"8023868","8023868","LINC00909","long intergenic non-protein coding RNA 909",-0.0488379409209951,4.80089976438877,-0.686039802048021,0.501782846934804,0.844172486568791,-5.67259602507518
"8066641","8066641","ZNF335","zinc finger protein 335",0.0454951940161443,5.92369670539309,0.68583895225061,0.501906413862337,0.844257285636667,-5.67272720246346
"8047174","8047174","SLC39A10","solute carrier family 39 member 10",0.0560358781518753,4.99369848650914,0.685681534902724,0.502003272507336,0.844257285636667,-5.67282998828289
"8038571","8038571","JOSD2","Josephin domain containing 2",0.0459054366765486,5.42495007582612,0.685679180260925,0.502004721396442,0.844257285636667,-5.67283152557977
"7942135","7942135","ANO1","anoctamin 1",0.0472626631867348,6.02454172285895,0.685129713419111,0.502342892412431,0.844560979482159,-5.67319012496449
"8025586","8025586","MRPL4","mitochondrial ribosomal protein L4",0.0358055438169327,6.27626421373082,0.685075012199027,0.502376565620489,0.844560979482159,-5.67322580986569
"7901376","7901376","RNF11","ring finger protein 11",-0.0360212210754529,7.46945681598133,-0.684759443043638,0.502570850387063,0.844560979482159,-5.67343162216571
"7908178","7908178","SWT1","SWT1 RNA endoribonuclease homolog",-0.0691551211375598,5.8723885941167,-0.684720513103963,0.502594821170432,0.844560979482159,-5.67345700584008
"8151629","8151629","REXO1L1P","REXO1 like 1, pseudogene",0.0731957590151748,3.8321845121427,0.684600318763589,0.502668833978341,0.844560979482159,-5.67353536814023
"8112883","8112883","LOC644936","actin beta pseudogene",0.0377398294392188,5.96530483572919,0.68452749190888,0.502713682070153,0.844560979482159,-5.6735828422645
"7909144","7909144","LOC284581","uncharacterized LOC284581",0.0881456593664529,4.85754440262083,0.684478414185099,0.502743906317191,0.844560979482159,-5.67361483219851
"8087935","8087935","NT5DC2","5'-nucleotidase domain containing 2",0.0398402171528538,6.03060176467925,0.684380258753168,0.50280435793874,0.844560979482159,-5.6736788055658
"8122818","8122818","ARMT1","acidic residue methyltransferase 1",0.0383043943652863,6.3996024644758,0.684357054994682,0.502818649199009,0.844560979482159,-5.67369392748412
"8053429","8053429","GGCX","gamma-glutamyl carboxylase",-0.0482263852118825,5.96004973422415,-0.684322389809552,0.502840000019688,0.844560979482159,-5.67371651792748
"7990436","7990436","COX5A","cytochrome c oxidase subunit 5A",0.0456390058368452,10.3113053176142,0.684260526916389,0.502878103623177,0.844560979482159,-5.67375682976214
"8036324","8036324","ZNF260","zinc finger protein 260",-0.0446009358253701,6.14446770721106,-0.684170735708747,0.502933412245761,0.844560979482159,-5.67381533446139
"8101304","8101304","RASGEF1B","RasGEF domain family member 1B",-0.0504775028613444,5.00605918924167,-0.684136948005931,0.502954225337846,0.844560979482159,-5.67383734742957
"8143825","8143825","KCNH2","potassium voltage-gated channel subfamily H member 2",0.0417357058629655,4.29033855864908,0.684085726296546,0.502985778654428,0.844560979482159,-5.67387071684163
"8063417","8063417","BCAS4","breast carcinoma amplified sequence 4",0.0554492315639035,5.28334780456427,0.683977291991721,0.503052579517393,0.844577137082452,-5.67394135077286
"7936115","7936115","SH3PXD2A","SH3 and PX domains 2A",0.0539384883698144,5.80258922618083,0.683823040786138,0.503147614636581,0.844640688236951,-5.67404181155892
"8169249","8169249","MID2","midline 2",-0.0396269352838203,7.51396841600625,-0.683536109878623,0.503324422004892,0.844776879751077,-5.67422862717032
"8076463","8076463","RRP7BP","ribosomal RNA processing 7 homolog B, pseudogene",-0.0482543426863518,3.88675581052709,-0.683450687597883,0.503377066276472,0.844776879751077,-5.67428422980989
"8166266","8166266","NHS","NHS actin remodeling regulator",-0.056085951193571,3.99328407757289,-0.683242071703311,0.503505645943803,0.844776879751077,-5.67441999345763
"8008372","8008372","EPN3","epsin 3",0.0483927505610371,4.54853915546533,0.683181620132053,0.503542908583539,0.844776879751077,-5.6744593269965
"8060505","8060505","EBF4","EBF family member 4",-0.0392753332891305,4.73858304445472,-0.68312386925125,0.50357850798519,0.844776879751077,-5.67449690023196
"7986359","7986359","IGF1R","insulin like growth factor 1 receptor",0.0602259211838803,7.28357447656757,0.683078580645212,0.503606426273214,0.844776879751077,-5.67452636330435
"8143564","8143564","FAM131B","family with sequence similarity 131 member B",-0.0587801946931217,4.63385884687461,-0.683009426765186,0.503649058092551,0.844776879751077,-5.67457134867532
"8166493","8166493","EIF2S3","eukaryotic translation initiation factor 2 subunit gamma",0.0296479649265056,8.96301419235676,0.682949057955125,0.503686275808526,0.844776879751077,-5.67461061574719
"8079796","8079796","RNF123","ring finger protein 123",-0.0367084421396733,8.46379507242568,-0.682440948100099,0.503999591065106,0.845053228998236,-5.67494098752947
"7981488","7981488","TMEM179","transmembrane protein 179",0.0504385281564428,4.45834421175208,0.682407432834884,0.504020261484058,0.845053228998236,-5.67496277091618
"8044225","8044225","SULT1C4","sulfotransferase family 1C member 4",0.0602040739566538,4.18474344111582,0.682302783743865,0.504084806567716,0.845053228998236,-5.67503078153314
"8148917","8148917","MFSD3","major facilitator superfamily domain containing 3",0.0401404331468296,6.63899188935673,0.682133024915214,0.504189519894207,0.845053228998236,-5.67514108552092
"7966072","7966072","PRDM4","PR/SET domain 4",0.0368092613281608,6.35790390819859,0.681953679927835,0.504300159876183,0.845053228998236,-5.67525759015939
"8022441","8022441","ROCK1","Rho associated coiled-coil containing protein kinase 1",0.0444973551020054,7.01411167828639,0.681901557919335,0.504332317156188,0.845053228998236,-5.6752914438147
"7950086","7950086","NUMA1","nuclear mitotic apparatus protein 1",0.0456330421156617,7.55126150281696,0.681858691257961,0.504358765124373,0.845053228998236,-5.67531928421918
"8180370","8180370","FAM207A","family with sequence similarity 207 member A",-0.0431267354183902,6.10258987175825,-0.68163708007981,0.504495507982384,0.845053228998236,-5.67546318662443
"7936884","7936884","FAM53B","family with sequence similarity 53 member B",0.0625555154310806,6.33356667485413,0.681632910233005,0.504498081146697,0.845053228998236,-5.67546589387602
"8157534","8157534","CNTRL","centriolin",0.0469203496587207,4.31300638306956,0.681532884969095,0.504559807839996,0.845053228998236,-5.67553083007997
"7901046","7901046","SNORD55","small nucleolar RNA, C/D box 55",0.0680340897659146,5.58715114416778,0.681512248921212,0.504572543112127,0.845053228998236,-5.67554422584242
"8159086","8159086","ADAMTSL2","ADAMTS like 2",0.0552899705914101,5.41480113986952,0.681442682164941,0.504615476702425,0.845053228998236,-5.67558938185024
"8172447","8172447","PCSK1N","proprotein convertase subtilisin/kexin type 1 inhibitor",0.0549298047125353,5.62443346389216,0.681389132766819,0.504648526500873,0.845053228998236,-5.67562413797555
"8148621","8148621","RHPN1","rhophilin Rho GTPase binding protein 1",-0.0426638104929364,4.02912610432896,-0.681383522339564,0.50465198923522,0.845053228998236,-5.67562777926249
"8018579","8018579","EVPL","envoplakin",0.0485130876280744,4.83662242677798,0.681282160028342,0.504714552016627,0.845062190868011,-5.67569356069056
"7991630","7991630","TM2D3","TM2 domain containing 3",-0.0333856191520878,6.72999746890534,-0.681147302953307,0.504797795314902,0.84510577293397,-5.67578106500555
"7973770","7973770","SCFD1","sec1 family domain containing 1",-0.0416968969399028,7.0177273864977,-0.680711782931683,0.505066682787411,0.845460105559027,-5.67606354794279
"8027876","8027876","TMEM147","transmembrane protein 147",0.0400132981148538,8.51661591790505,0.680555129716895,0.505163419637725,0.845462829419704,-5.67616511318935
"8049448","8049448","AGAP1","ArfGAP with GTPase domain, ankyrin repeat and PH domain 1",0.0396657567870973,7.11770206296197,0.680523770335933,0.505182786030622,0.845462829419704,-5.6761854422202
"8078350","8078350","TGFBR2","transforming growth factor beta receptor 2",0.0580051529798586,7.77807034313473,0.680302597593986,0.505319386220289,0.845480669882818,-5.6763287945415
"7945648","7945648","KRTAP5-2","keratin associated protein 5-2",-0.040178599740825,5.77962829267428,-0.680287884620713,0.505328473963566,0.845480669882818,-5.67633832914215
"7908841","7908841","PPP1R12B","protein phosphatase 1 regulatory subunit 12B",-0.04058208331241,9.46305231349656,-0.680228485664007,0.505365163793609,0.845480669882818,-5.6763768200849
"8164653","8164653","UCK1","uridine-cytidine kinase 1",-0.040281181947722,7.79591176539596,-0.680069667360625,0.505463270939617,0.845549034546895,-5.67647971988336
"8079005","8079005","ZNF621","zinc finger protein 621",0.0456486659303188,5.87902168985319,0.679784959262546,0.505639171566445,0.845551291985257,-5.67666412802863
"8164535","8164535","CRAT","carnitine O-acetyltransferase",-0.0433239130492904,9.33180935217013,-0.679731579715438,0.505672154848958,0.845551291985257,-5.67669869435472
"8021222","8021222","ELAC1","elaC ribonuclease Z 1",-0.050766243308523,4.67664629296134,-0.679690258769352,0.505697687954948,0.845551291985257,-5.67672545028372
"8036033","8036033","SCGB2B2","secretoglobin family 2B member 2",0.0456626632620463,4.92589349882984,0.679677502795963,0.505705570295953,0.845551291985257,-5.6767337096566
"8075778","8075778","TXN2","thioredoxin 2",-0.0365459285433509,7.94640245239665,-0.679523026589895,0.50580103188024,0.845551291985257,-5.67683371993167
"7937707","7937707","FAM99A","family with sequence similarity 99 member A",-0.0814370392482111,3.79536718702991,-0.679511614701761,0.505808084488642,0.845551291985257,-5.67684110731254
"8001830","8001830","CMTM4","CKLF like MARVEL transmembrane domain containing 4",0.0444912358193017,4.99546323043631,0.679382438689737,0.505887919889321,0.845589053376164,-5.67692472004974
"8162276","8162276","NFIL3","nuclear factor, interleukin 3 regulated",-0.0476785397117565,5.56270621902402,-0.679211349263297,0.505993670393473,0.845617951575831,-5.67703543929859
"8007212","8007212","STAT5A","signal transducer and activator of transcription 5A",-0.0381443902706859,5.80326688850998,-0.6790971665672,0.506064253849873,0.845617951575831,-5.67710931713185
