"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"207853_s_at","207853_s_at","SNCB","6620","synuclein beta",6.87846247355143,14.7297913233439,1.00599234406983,0.388944494096401,0.999925962627606,-4.59510886819011
"217028_at","217028_at","CXCR4","7852","C-X-C motif chemokine receptor 4",9.41927687327067,29.5435989697774,1.00588687478753,0.388987807176072,0.999925962627606,-4.59510908672661
"212072_s_at","212072_s_at","CSNK2A1","1457","casein kinase 2 alpha 1",28.5451456705729,187.855377197266,1.00586252428348,0.388997807850782,0.999925962627606,-4.59510913718185
"217652_at","217652_at","MAU2","23383","MAU2 sister chromatid cohesion factor",7.53276634216309,33.5108264287313,1.00585438264531,0.389001151650214,0.999925962627606,-4.59510915405166
"209096_at","209096_at","UBE2V2","7336","ubiquitin conjugating enzyme E2 V2",-101.7578125,215.399124145508,-1.00579604149897,0.389025113363013,0.999925962627606,-4.59510927493698
"210274_at","210274_at","MAGEA8","4107","MAGE family member A8",-7.24073346455892,20.1067299842834,-1.00545469629201,0.389165337813564,0.999925962627606,-4.59510998222037
"202562_s_at","202562_s_at","C14orf1","11161",NA,30.8690948486328,134.554903666178,1.00521696190221,0.38926302734663,0.999925962627606,-4.59511047481894
"207783_x_at","207783_x_at","HUWE1","10075","HECT, UBA and WWE domain containing E3 ubiquitin protein ligase 1",-1690.93684895833,12922.4547526042,-1.00512025738038,0.389302771716584,0.999925962627606,-4.59511067519634
"219369_s_at","219369_s_at","OTUB2","78990","OTU deubiquitinase, ubiquitin aldehyde binding 2",11.3609409332275,15.6834114392598,1.00481929578592,0.38942648789139,0.999925962627606,-4.59511129880767
"217829_s_at","217829_s_at","USP39","10713","ubiquitin specific peptidase 39",17.6373558044434,35.1673650741577,1.00479481974353,0.389436550890619,0.999925962627606,-4.59511134952366
"217272_s_at","217272_s_at","SERPINB13","5275","serpin family B member 13",15.6008698145548,35.1930638949076,1.00467132329753,0.389487328577136,0.999925962627606,-4.59511160541671
"212667_at","212667_at","SPARC","6678","secreted protein acidic and cysteine rich",-27.0863138834637,522.117660522461,-1.00462726197968,0.389505446666697,0.999925962627606,-4.59511169671484
"207565_s_at","207565_s_at","MR1","3140","major histocompatibility complex, class I-related",-8.10552231470744,15.5680150190989,-1.00446693379865,0.389571380643197,0.999925962627606,-4.5951120289264
"213639_s_at","213639_s_at","ZNF500","26048","zinc finger protein 500",-29.2405948638916,66.4617439905802,-1.004465205481,0.3895720914609,0.999925962627606,-4.59511203250761
"209661_at","209661_at","KIFC3","3801","kinesin family member C3",7.75059509277343,28.1147524515788,1.00414182276809,0.389705113078098,0.999925962627606,-4.59511270258159
"210229_s_at","210229_s_at","CSF2","1437","colony stimulating factor 2",-12.609707514445,30.9464352925618,-1.00400557846994,0.389761169293392,0.999925962627606,-4.59511298489095
"201627_s_at","201627_s_at","INSIG1","3638","insulin induced gene 1",-24.5692342122396,112.228576660156,-1.00348289571061,0.389976292357644,0.999925962627606,-4.59511406793583
"216697_at","216697_at","TRIO","7204","trio Rho guanine nucleotide exchange factor",-7.10972436269124,25.4953811963399,-1.00325790332957,0.390068928242017,0.999925962627606,-4.59511453414149
"206294_at","206294_at","HSD3B2","3284","hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 2",-6.93435986836752,42.1704842249552,-1.00316212003359,0.390108371337098,0.999925962627606,-4.59511473261388
"211004_s_at","211004_s_at","ALDH3B1","221","aldehyde dehydrogenase 3 family member B1",-20.7333857218425,116.355335235596,-1.00307939972191,0.390142438203991,0.999925962627606,-4.59511490401861
"206137_at","206137_at","RIMS2","9699","regulating synaptic membrane exocytosis 2",17.9513715108236,35.7258516947428,1.00300607545161,0.390172637840635,0.999925962627606,-4.5951150559539
"209603_at","209603_at","GATA3","2625","GATA binding protein 3",17.1237479845683,14.4604467550913,1.00266870672071,0.390311616496583,0.999925962627606,-4.59511575501712
"222063_s_at","222063_s_at","CDS1","1040","CDP-diacylglycerol synthase 1",-11.9550984700521,23.1848882039388,-1.00241965750471,0.390414242157599,0.999925962627606,-4.59511627107424
"219028_at","219028_at","HIPK2","28996","homeodomain interacting protein kinase 2",10.6533737182617,71.4095395406087,1.00236278000968,0.390437683245408,0.999925962627606,-4.59511638893074
"205705_at","205705_at","ANKRD26","22852","ankyrin repeat domain 26",-33.4189758300782,127.138287862142,-1.00233674184122,0.390448414877091,0.999925962627606,-4.59511644288474
"211887_x_at","211887_x_at","MSR1","4481","macrophage scavenger receptor 1",6.28214470545451,13.896435658137,1.00233309111672,0.390449919545636,0.999925962627606,-4.59511645044945
"209904_at","209904_at","TNNC1","7134","troponin C1, slow skeletal and cardiac type",-1091.08512369792,10145.9951985677,-1.0015438942205,0.390775321009686,0.999925962627606,-4.59511808575825
"203712_at","203712_at","KIAA0020","9933",NA,-9.75641123453775,127.922395070394,-1.00153761642648,0.390777910498713,0.999925962627606,-4.59511809876661
"219361_s_at","219361_s_at","AEN","64782","apoptosis enhancing nuclease",-10.5264183680217,34.4117274284363,-1.00153346155587,0.390779624324933,0.999925962627606,-4.59511810737601
"206259_at","206259_at","PROC","5624","protein C, inactivator of coagulation factors Va and VIIIa",8.98757568995158,9.18103671073914,1.00135601452798,0.390852825402359,0.999925962627606,-4.59511847506825
"218194_at","218194_at","REXO2","25996","RNA exonuclease 2",-50.7578328450521,640.76991780599,-1.00132762462878,0.390864538110508,0.999925962627606,-4.59511853389567
"212105_s_at","212105_s_at","DHX9","1660","DExH-box helicase 9",12.1534583568573,15.9665853579839,1.001233872256,0.390903219519012,0.999925962627606,-4.59511872816238
"203543_s_at","203543_s_at","KLF9","687","Kruppel like factor 9",-11.5911814371745,200.364438374837,-1.00107044026363,0.390970658805611,0.999925962627606,-4.59511906681428
"203185_at","203185_at","RASSF2","9770","Ras association domain family member 2",10.3312174479167,82.5423940022786,1.00106256373327,0.39097390928984,0.999925962627606,-4.59511908313546
"212585_at","212585_at","OSBPL8","114882","oxysterol binding protein like 8",-6.94298807779948,95.4594472249349,-1.00089026302352,0.391045020705307,0.999925962627606,-4.59511944016478
"202512_s_at","202512_s_at","ATG5","9474","autophagy related 5",-26.0331726074219,118.427235921224,-1.0008370857462,0.391066970342124,0.999925962627606,-4.59511955035503
"207659_s_at","207659_s_at","MOBP","4336","myelin associated oligodendrocyte basic protein",10.3776295979818,48.1819458007812,1.00075280953524,0.3911017588741,0.999925962627606,-4.59511972498638
"216929_x_at","216929_x_at","ABO","28","ABO, alpha 1-3-N-acetylgalactosaminyltransferase and alpha 1-3-galactosyltransferase",11.3676795959472,66.3897304534912,1.00071916021014,0.391115649860175,0.999925962627606,-4.59511979471221
"211161_s_at","211161_s_at","COL3A1","1281","collagen type III alpha 1 chain",83.6904830932617,215.902693430583,1.00065857279437,0.391140662505064,0.999925962627606,-4.59511992025734
"200735_x_at","200735_x_at","NACA","4666","nascent polypeptide associated complex subunit alpha",321.976521809895,2321.53936767578,1.00029488881615,0.391290836078355,0.999925962627606,-4.59512067385927
"217620_s_at","217620_s_at","PIK3CB","5291","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta",-16.8546257019043,37.0299269358317,-1.00026584163052,0.391302832692792,0.999925962627606,-4.59512073404898
"214031_s_at","214031_s_at","KRT7","3855","keratin 7",6.61701722939809,7.79396305481593,1.00024884250738,0.391309853566502,0.999925962627606,-4.59512076927347
"214960_at","214960_at","API5","8539","apoptosis inhibitor 5",-10.3753242492676,39.7031453450521,-1.00015720385931,0.391347703655747,0.999925962627606,-4.59512095916124
"203350_at","203350_at","AP1G1","164","adaptor related protein complex 1 subunit gamma 1",17.5518086751302,72.007214864095,1.00000632837391,0.391410028267217,0.999925962627606,-4.59512127179596
"204920_at","204920_at","CPS1","1373","carbamoyl-phosphate synthase 1",32.3336296081543,76.2072289784749,0.999878704718856,0.391462755205469,0.999925962627606,-4.59512153624982
"218146_at","218146_at","GLT8D1","55830","glycosyltransferase 8 domain containing 1",40.6712239583333,192.840408325195,0.999875660635029,0.391464012932386,0.999925962627606,-4.59512154255759
"204162_at","204162_at","NDC80","10403","NDC80 kinetochore complex component",6.92357138792674,5.67733655373255,0.999652394792492,0.39155627032404,0.999925962627606,-4.59512200519556
"219219_at","219219_at","TMEM160","54958","transmembrane protein 160",-15.5602747599284,128.49116897583,-0.999465284927842,0.391633603290146,0.999925962627606,-4.59512239291356
"210675_s_at","210675_s_at","PTPRR","5801","protein tyrosine phosphatase receptor type R",-11.7189607620239,20.6444732348124,-0.999362217510848,0.391676207485785,0.999925962627606,-4.59512260648385
"221680_s_at","221680_s_at","ETV7","51513","ETS variant transcription factor 7",-22.0564460754394,115.407423019409,-0.999289936234817,0.391706088466928,0.999925962627606,-4.59512275626093
"207366_at","207366_at","KCNS1","3787","potassium voltage-gated channel modifier subfamily S member 1",-84.7083180745443,283.58248647054,-0.999284303612926,0.391708417075834,0.999925962627606,-4.59512276793252
"200783_s_at","200783_s_at","STMN1","3925","stathmin 1",27.5511283874512,91.298012415568,0.999093182793645,0.391787437009818,0.999925962627606,-4.59512316396216
"205380_at","205380_at","PDZK1","5174","PDZ domain containing 1",8.61779117584228,18.1120165189107,0.999085714443385,0.391790525146017,0.999925962627606,-4.59512317943766
"208122_x_at","208122_x_at","KIR2DS3","3808","killer cell immunoglobulin like receptor, two Ig domains and short cytoplasmic tail 3",-6.41559632619222,24.3633898099263,-0.999085212755014,0.391790732593196,0.999925962627606,-4.59512318047723
"209351_at","209351_at","KRT14","3861","keratin 14",22.5760847727458,24.9266153971354,0.999035133973959,0.391811440596517,0.999925962627606,-4.59512328424764
"209676_at","209676_at","TFPI","7035","tissue factor pathway inhibitor",7.67868487040202,35.6251395543416,0.998993211470425,0.391828776706551,0.999925962627606,-4.59512337111709
"220570_at","220570_at","RETN","56729","resistin",11.3220373789469,23.5693731307983,0.998903220140393,0.391865993053829,0.999925962627606,-4.59512355759208
"213572_s_at","213572_s_at","SERPINB1","1992","serpin family B member 1",-20.0833702087402,86.8079268137614,-0.998897926694693,0.391868182287994,0.999925962627606,-4.59512356856087
"211553_x_at","211553_x_at","APAF1","317","apoptotic peptidase activating factor 1",8.88888104756673,41.2502508163452,0.998703093006315,0.391948768592297,0.999925962627606,-4.59512397228443
"209361_s_at","209361_s_at","PCBP4","57060","poly(rC) binding protein 4",-56.1159362792969,330.540588378906,-0.998670041832404,0.391962440638893,0.999925962627606,-4.59512404077125
"202188_at","202188_at","NUP93","9688","nucleoporin 93",-22.6446386973063,44.4399131139119,-0.998576231972288,0.392001248763671,0.999925962627606,-4.59512423515889
"212759_s_at","212759_s_at","TCF7L2","6934","transcription factor 7 like 2",21.8258120218913,34.3493922551473,0.998438914534122,0.392058062063538,0.999925962627606,-4.5951245197006
"222346_at","222346_at","LAMA1","284217","laminin subunit alpha 1",7.31596946716309,19.2007792790731,0.998419186816138,0.392066224790108,0.999925962627606,-4.5951245605793
"209038_s_at","209038_s_at","EHD1","10938","EH domain containing 1",7.59452780087789,9.5286101102829,0.9982329085079,0.392143308992146,0.999925962627606,-4.59512494657514
"218767_at","218767_at","REXO4","57109","REX4 homolog, 3'-5' exonuclease",-10.1368850072225,42.9650797843933,-0.998156201417595,0.392175055478249,0.999925962627606,-4.59512510552344
"211006_s_at","211006_s_at","KCNB1","3745","potassium voltage-gated channel subfamily B member 1",-12.915756225586,113.646929423014,-0.99810577950661,0.392195924737515,0.999925962627606,-4.59512521000502
"202389_s_at","202389_s_at","HTT","3064","huntingtin",-9.65080134073895,82.5579725901286,-0.997924688988078,0.392270885443767,0.999925962627606,-4.59512558525109
"218926_at","218926_at","MYNN","55892","myoneurin",-19.3310546875,121.681635538737,-0.997642846503262,0.392387578452134,0.999925962627606,-4.59512616927005
"212428_at","212428_at","KIAA0368","23392",NA,69.403279622396,624.455251057943,0.99751152861692,0.392441960038619,0.999925962627606,-4.59512644137997
"202170_s_at","202170_s_at","AASDHPPT","60496","aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase",-39.6765518188477,167.543923695882,-0.997496109080635,0.392448346071157,0.999925962627606,-4.59512647333151
"220989_s_at","220989_s_at","AMN","81693","amnion associated transmembrane protein",-17.5301106770833,86.9357083638509,-0.997486357185602,0.392452384889228,0.999925962627606,-4.59512649353887
"219812_at","219812_at","PVRIG","79037","PVR related immunoglobulin domain containing",-10.13467725118,38.8561461766561,-0.997436558170583,0.392473010125902,0.999925962627606,-4.59512659672973
"206873_at","206873_at","CA6","765","carbonic anhydrase 6",28.1733951568603,57.9725885391235,0.997388902944223,0.392492748431084,0.999925962627606,-4.59512669547834
"221555_x_at","221555_x_at","CDC14B","8555","cell division cycle 14B",-25.877316792806,161.308712005615,-0.997376036159946,0.39249807788201,0.999925962627606,-4.59512672214021
"222013_x_at","222013_x_at","FAM86A","196483",NA,-7.83518123626709,17.6244982083638,-0.997370453302264,0.392500390335496,0.999925962627606,-4.59512673370871
"207727_s_at","207727_s_at","MUTYH","4595","mutY DNA glycosylase",16.0469462076823,171.743647257487,0.997155699210759,0.392589352568947,0.999925962627606,-4.59512717871064
"206858_s_at","206858_s_at","HOXC6","3223","homeobox C6",-215.905197143555,486.137077331543,-0.997093332919753,0.392615191481903,0.999925962627606,-4.59512730794272
"203822_s_at","203822_s_at","ELF2","1998","E74 like ETS transcription factor 2",79.1049957275391,341.412198384603,0.997055843982863,0.392630724258603,0.999925962627606,-4.59512738562528
"204134_at","204134_at","PDE2A","5138","phosphodiesterase 2A",15.0951461791992,159.211322784424,0.997020520558325,0.392645360331459,0.999925962627606,-4.59512745882058
"208379_x_at","208379_x_at","NPY2R","4887","neuropeptide Y receptor Y2",-14.7222112019857,57.2142130533854,-0.996700965378693,0.392777789779079,0.999925962627606,-4.59512812098549
"209471_s_at","209471_s_at","FNTA","2339","farnesyltransferase, CAAX box, alpha",-31.5871938069662,212.217267354329,-0.996541851082077,0.392843745379979,0.999925962627606,-4.5951284506934
"201285_at","201285_at","MKRN1","23608","makorin ring finger protein 1",51.95361328125,403.696634928385,0.996357409538968,0.392920212669853,0.999925962627606,-4.59512883288293
"209720_s_at","209720_s_at","SERPINB3","6317","serpin family B member 3",7.24431339899699,8.31497279802958,0.996303184434535,0.392942696437083,0.999925962627606,-4.59512894524516
"209974_s_at","209974_s_at","BUB3","9184","BUB3 mitotic checkpoint protein",-26.8403981526694,253.836301167806,-0.996124965113806,0.393016601441683,0.999925962627606,-4.59512931454118
"214668_at","214668_at","SPRYD7","57213","SPRY domain containing 7",13.6218020121257,61.3323841094971,0.996081564583781,0.393034601011641,0.999925962627606,-4.59512940447329
"218563_at","218563_at","NDUFA3","4696","NADH:ubiquinone oxidoreductase subunit A3",-237.324686686198,1413.84915161133,-0.995907521664273,0.393106789937529,0.999925962627606,-4.59512976511502
"208918_s_at","208918_s_at","NADK","65220","NAD kinase",-23.1973915100098,74.2220516204834,-0.995841642571475,0.393134118313409,0.999925962627606,-4.59512990162585
"214297_at","214297_at","CSPG4","1464","chondroitin sulfate proteoglycan 4",-8.80354738235474,14.9003754456838,-0.995732388872994,0.393179443574093,0.999925962627606,-4.59513012801496
"221128_at","221128_at","ADAM19","8728","ADAM metallopeptidase domain 19",-10.4550031026204,64.0362745920817,-0.995693496562718,0.39319557972719,0.999925962627606,-4.59513020860531
"206357_at","206357_at","OPA3","80207","outer mitochondrial membrane lipid metabolism regulator OPA3",8.54919854799906,17.3589454889297,0.995667381707223,0.393206414953252,0.999925962627606,-4.59513026271897
"204522_at","204522_at","DXO","1797","decapping exoribonuclease",-24.2518927256266,42.4481267929077,-0.995550105860084,0.393255076958099,0.999925962627606,-4.59513050573098
"211072_x_at","211072_x_at","TUBA1B","10376","tubulin alpha 1b",691.994486490885,1841.29918416341,0.995371537731565,0.393329182291308,0.999925962627606,-4.59513087574903
"212339_at","212339_at","EPB41L1","2036","erythrocyte membrane protein band 4.1 like 1",-10.8180522918701,53.3529316584269,-0.995310514284903,0.393354509898232,0.999925962627606,-4.59513100219807
"209850_s_at","209850_s_at","CDC42EP2","10435","CDC42 effector protein 2",-7.98371315002441,21.9616270065308,-0.995256896421691,0.393376765111593,0.999925962627606,-4.59513111330168
"217264_s_at","217264_s_at","SCNN1A","6337","sodium channel epithelial 1 subunit alpha",-8.16263389587402,54.2447945276896,-0.995218110668056,0.393392864690313,0.999925962627606,-4.59513119367111
"206822_s_at","206822_s_at","L3MBTL1","26013","L3MBTL histone methyl-lysine binding protein 1",10.9278593063354,24.0916962623596,0.994968697939558,0.393496408304893,0.999925962627606,-4.59513171048837
"48825_at","48825_at","ING4","51147","inhibitor of growth family member 4",-11.5271224975586,116.632630666097,-0.994751836386126,0.393586459248546,0.999925962627606,-4.59513215985472
"214694_at","214694_at","MPRIP","23164","myosin phosphatase Rho interacting protein",-46.2430941263835,118.423034032186,-0.994696512660876,0.393609435335678,0.999925962627606,-4.59513227449287
"210136_at","210136_at","MBP","4155","myelin basic protein",124.615509033203,362.586288452148,0.99450644918414,0.393688378851857,0.999925962627606,-4.59513266832955
"221314_at","221314_at","GDF9","2661","growth differentiation factor 9",-7.8564020792643,106.741896311442,-0.994380661184351,0.393740633557565,0.999925962627606,-4.59513292897875
"206339_at","206339_at","CARTPT","9607","CART prepropeptide",20.3737898667653,44.3132360378901,0.994190409357381,0.39381968020673,0.999925962627606,-4.59513332320512
"215350_at","215350_at","SYNE1","23345","spectrin repeat containing nuclear envelope protein 1",7.3609717686971,22.8522690137227,0.993964691050869,0.393913482072268,0.999925962627606,-4.59513379092212
"202536_at","202536_at","CHMP2B","25978","charged multivesicular body protein 2B",-44.6906204223632,188.233537038167,-0.993933805086766,0.393926319009223,0.999925962627606,-4.59513385492171
"203330_s_at","203330_s_at","STX5","6811","syntaxin 5",15.8832270304362,46.6880722045898,0.993875313731893,0.393950630482409,0.999925962627606,-4.59513397612311
"213061_s_at","213061_s_at","NTAN1","123803","N-terminal asparagine amidase",-14.9656422932942,101.96905263265,-0.993607771969305,0.394061850192241,0.999925962627606,-4.59513453050257
"216601_at","216601_at","AOC4P","90586","amine oxidase copper containing 4, pseudogene",-14.4317709604899,34.9417645136515,-0.993247954594709,0.394211476547195,0.999925962627606,-4.59513527608703
"216167_at","216167_at","LRRN2","10446","leucine rich repeat neuronal 2",-9.41802358627319,9.63355422019958,-0.992895240455664,0.394358201181583,0.999925962627606,-4.59513600695101
"217515_s_at","217515_s_at","CACNA1S","779","calcium voltage-gated channel subunit alpha1 S",138.868367513021,916.656697591146,0.992844552601462,0.394379290928153,0.999925962627606,-4.59513611198188
"203461_at","203461_at","CHD2","1106","chromodomain helicase DNA binding protein 2",22.41299533844,54.3987205823263,0.992835031908207,0.394383252331415,0.999925962627606,-4.59513613170981
"205111_s_at","205111_s_at","PLCE1","51196","phospholipase C epsilon 1",12.7999267578125,49.6893882751465,0.992688898603277,0.394444060702,0.999925962627606,-4.59513643451404
"215726_s_at","215726_s_at","CYB5A","1528","cytochrome b5 type A",21.676523844401,159.72270711263,0.992548150086107,0.394502636748367,0.999925962627606,-4.59513672616009
"213595_s_at","213595_s_at","CDC42BPA","8476","CDC42 binding protein kinase alpha",15.7741498947143,26.5476940472921,0.992336328630244,0.394590807074843,0.999925962627606,-4.5951371650763
"204091_at","204091_at","PDE6D","5147","phosphodiesterase 6D",-14.3801339467367,40.0138985315959,-0.99230621081145,0.394603345077328,0.999925962627606,-4.59513722748351
"206134_at","206134_at","ADAMDEC1","27299","ADAM like decysin 1",13.6587117513021,26.1911214192708,0.992288639211876,0.394610660281451,0.999925962627606,-4.59513726389367
"220774_at","220774_at","DYM","54808","dymeclin",8.21456336975098,11.897940158844,0.992073351086089,0.394700296927203,0.999925962627606,-4.59513770999224
"219670_at","219670_at","BEND5","79656","BEN domain containing 5",-15.6868972778321,117.684365590413,-0.991995906045675,0.394732546387024,0.999925962627606,-4.59513787046594
"220852_at","220852_at","FOXN3-AS2","29018","FOXN3 antisense RNA 2",-13.7251192728678,51.5360120137533,-0.991596795373438,0.39489878244785,0.999925962627606,-4.59513869746054
"220758_s_at","220758_s_at","ROBO4","54538","roundabout guidance receptor 4",-19.991263071696,81.4169279734294,-0.991565890196335,0.394911657711196,0.999925962627606,-4.59513876149883
"202857_at","202857_at","CNPY2","10330","canopy FGF signaling regulator 2",64.3165740966796,223.228823343913,0.991506012468555,0.394936604222842,0.999925962627606,-4.59513888557078
"216914_at","216914_at","CDC25C","995","cell division cycle 25C",-11.1791880925496,28.2819749514262,-0.991231047057632,0.395051180571573,0.999925962627606,-4.59513945532257
"217530_at","217530_at","SLC34A1","6569","solute carrier family 34 member 1",16.5452486673991,45.598591486613,0.991207410192338,0.395061031368119,0.999925962627606,-4.5951395043001
"221782_at","221782_at","DNAJC10","54431","DnaJ heat shock protein family (Hsp40) member C10",-9.39231681823731,28.9381736119588,-0.99118551598519,0.395070156108893,0.999925962627606,-4.59513954966669
"211405_x_at","211405_x_at","IFNA17","3451","interferon alpha 17",18.2728703816732,113.62005742391,0.990921777612964,0.395180088679283,0.999925962627606,-4.59514009615343
"217634_at","217634_at","SVIL","6840","supervillin",-18.4156812032064,81.7153021494548,-0.990896721237835,0.395190534287431,0.999925962627606,-4.59514014807214
"52731_at","52731_at","AMBRA1","55626","autophagy and beclin 1 regulator 1",11.0799255371094,41.6786473592122,0.990839408765701,0.395214427933904,0.999925962627606,-4.59514026682789
"218698_at","218698_at","APIP","51074","APAF1 interacting protein",89.4896647135417,396.441487630208,0.990822693146512,0.395221396954717,0.999925962627606,-4.59514030146389
"210493_s_at","210493_s_at","LOC101928198 /// MFAP3L","9848 /// 101928198",NA,13.4232470194499,27.9424524307251,0.990670486393441,0.395284859827272,0.999925962627606,-4.59514061684732
"204146_at","204146_at","RAD51AP1","10635","RAD51 associated protein 1",-9.11118165651957,16.7855884631475,-0.990458588056269,0.395373227221048,0.999925962627606,-4.59514105591518
"221277_s_at","221277_s_at","PUS3","83480","pseudouridine synthase 3",-18.7878354390463,96.91481590271,-0.990352558512125,0.3954174514326,0.999925962627606,-4.59514127561528
"202522_at","202522_at","PITPNB","23760","phosphatidylinositol transfer protein beta",-41.2412821451824,372.046971638997,-0.989903263145629,0.395604901302568,0.999925962627606,-4.59514220658155
"206445_s_at","206445_s_at","PRMT1","3276","protein arginine methyltransferase 1",73.3304850260417,717.49262491862,0.989389560284251,0.395819325225959,0.999925962627606,-4.5951432709979
"203751_x_at","203751_x_at","JUND","3727","JunD proto-oncogene, AP-1 transcription factor subunit",11.3466131687164,39.6672183275223,0.989373048625167,0.395826219149963,0.999925962627606,-4.59514330521071
"218867_s_at","218867_s_at","C12orf49","79794",NA,-24.4877853393555,115.749479929606,-0.989306271091418,0.395854101164112,0.999925962627606,-4.59514344357636
"220972_s_at","220972_s_at","KRTAP9-9","81870","keratin associated protein 9-9",-6.72989042599996,7.48723296324412,-0.989251380697982,0.395877021257834,0.999925962627606,-4.59514355731131
"210529_s_at","210529_s_at","FAM115A /// LOC100294033","9747 /// 100294033",NA,34.6481399536133,204.24923324585,0.989219367719037,0.395890389210628,0.999925962627606,-4.59514362364336
"201977_s_at","201977_s_at","KIAA0141","9812",NA,10.3589096069336,105.997160593669,0.989050415697564,0.39596094710445,0.999925962627606,-4.59514397371761
"221743_at","221743_at","CELF1","10658","CUGBP Elav-like family member 1",9.734873453776,543.962092081706,0.988971647947006,0.395993846214867,0.999925962627606,-4.59514413692676
"207661_s_at","207661_s_at","SH3PXD2A","9644","SH3 and PX domains 2A",6.80553952852886,13.7814356088638,0.988824738525283,0.396055213101989,0.999925962627606,-4.59514444132707
"202766_s_at","202766_s_at","FBN1","2200","fibrillin 1",234.836786905924,391.073234558105,0.988702070755542,0.396106460653759,0.999925962627606,-4.59514469549755
"218969_at","218969_at","PAM16","51025","presequence translocase associated motor 16",15.9490915934244,236.881767272949,0.988569330314555,0.396161923359833,0.999925962627606,-4.59514497053837
"219802_at","219802_at","PYROXD1","79912","pyridine nucleotide-disulphide oxidoreductase domain 1",-31.0483169555665,220.994698842367,-0.988561147127114,0.39616534276626,0.999925962627606,-4.59514498749408
"215984_s_at","215984_s_at","ARFRP1","10139","ADP ribosylation factor related protein 1",11.5049276351929,19.9360168774923,0.988535798176732,0.396175935192426,0.999925962627606,-4.59514504001754
"213646_x_at","213646_x_at","TUBA1B","10376","tubulin alpha 1b",526.238098144532,1675.7097269694,0.988193006350999,0.396319201938912,0.999925962627606,-4.5951457502863
"217940_s_at","217940_s_at","CARKD","55739",NA,34.4119059244794,375.297393798828,0.988174337684231,0.396327005741429,0.999925962627606,-4.5951457889679
"214848_at","214848_at","YWHAZ","7534","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein zeta",-12.295147895813,29.9840216636658,-0.988073449115527,0.396369181289449,0.999925962627606,-4.59514599800951
"221494_x_at","221494_x_at","EIF3K","27335","eukaryotic translation initiation factor 3 subunit K",-221.758056640625,2832.72237141927,-0.987988956146429,0.396404506060725,0.999925962627606,-4.59514617307912
"210367_s_at","210367_s_at","PTGES","9536","prostaglandin E synthase",18.8210716247559,89.3881740570068,0.987922077809467,0.396432468620348,0.999925962627606,-4.59514631165101
"209847_at","209847_at","CDH17","1015","cadherin 17",20.7955754597982,44.4240207672119,0.987715043927887,0.396519043520478,0.999925962627606,-4.5951467406243
"202065_s_at","202065_s_at","PPFIA1","8500","PTPRF interacting protein alpha 1",-12.7744394938151,56.1290944417318,-0.987463104356075,0.396624420563831,0.999925962627606,-4.59514726264016
"221458_at","221458_at","HTR1F","3355","5-hydroxytryptamine receptor 1F",-12.331251780192,68.0118923187256,-0.987452288999492,0.396628944819738,0.999925962627606,-4.59514728504941
"41644_at","41644_at","SASH1","23328","SAM and SH3 domain containing 1",47.1437581380209,384.25629679362,0.9874149059785,0.396644583176403,0.999925962627606,-4.59514736250641
"212524_x_at","212524_x_at","H2AFX","3014",NA,-6.75157642364502,11.13086048762,-0.98734263181046,0.396674819116835,0.999925962627606,-4.59514751225716
"209619_at","209619_at","CD74","972","CD74 molecule",-74.5470479329426,435.697189331055,-0.986811707162923,0.396896998322289,0.999925962627606,-4.59514861231802
"216789_at","216789_at","","",NA,-7.96215025583903,12.0358169873556,-0.986724421604862,0.396933536448353,0.999925962627606,-4.59514879317032
"219013_at","219013_at","GALNT11","63917","polypeptide N-acetylgalactosaminyltransferase 11",-43.1639455159505,205.956835428874,-0.986705041762155,0.396941649367203,0.999925962627606,-4.59514883332457
"215384_s_at","215384_s_at","MAP1A","4130","microtubule associated protein 1A",-10.2463550567627,40.3711506525675,-0.986480022314422,0.397035859941744,0.999925962627606,-4.59514929955479
"210766_s_at","210766_s_at","CSE1L","1434","chromosome segregation 1 like",52.1350860595703,305.882540384928,0.98626640122761,0.397125317763288,0.999925962627606,-4.59514974216648
"201844_s_at","201844_s_at","RYBP","23429","RING1 and YY1 binding protein",15.6718037923177,211.842107137044,0.986172364717516,0.397164703325183,0.999925962627606,-4.59514993700468
"211617_at","211617_at","ALDOAP2","228","ALDOA pseudogene 2",7.75715947151184,16.3971152702967,0.986026153171889,0.397225948801373,0.999925962627606,-4.59515023994589
"204016_at","204016_at","LARS2","23395","leucyl-tRNA synthetase 2, mitochondrial",-15.1523081461589,111.187194824219,-0.985996954914037,0.397238180509477,0.999925962627606,-4.59515030044277
"207557_s_at","207557_s_at","RYR2","6262","ryanodine receptor 2",-7.2766044139862,7.81732539335887,-0.985871925304697,0.397290561812357,0.999925962627606,-4.59515055949557
"212488_at","212488_at","COL5A1","1289","collagen type V alpha 1 chain",19.1764882405599,158.133913675944,0.98568329283924,0.397369601913626,0.999925962627606,-4.59515095032804
"206693_at","206693_at","IL7","3574","interleukin 7",6.33697648843129,4.85298722982407,0.985671851077589,0.397374396675857,0.999925962627606,-4.59515097403448
