"","PROBEID","SYMBOL","GENENAME","ENTREZID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"217178_at","217178_at","RARG","retinoic acid receptor gamma","5916",-0.427040245731607,6.9060707396451,-1.15550596202159,0.268734445022823,0.618791388025563,-5.55514767107104
"202475_at","202475_at","TMEM147","transmembrane protein 147","10430",-0.128549207141194,13.3815807759282,-1.15543515821079,0.268762396661532,0.618791388025563,-5.55522410166521
"221309_at","221309_at","RBM17","RNA binding motif protein 17","84991",0.308472994025063,9.12312555460628,1.15539856450966,0.268776843848484,0.618791388025563,-5.55526360199194
"220952_s_at","220952_s_at","PLEKHA5","pleckstrin homology domain containing A5","54477",-0.16438427770505,9.47676419859458,-1.15520011708801,0.268855201246126,0.618791388025563,-5.5554777944826
"215199_at","215199_at","CALD1","caldesmon 1","800",-0.459837422599513,8.82466154966295,-1.15516134856745,0.268870511129639,0.618791388025563,-5.55551963548722
"210471_s_at","210471_s_at","KCNAB1","potassium voltage-gated channel subfamily A member regulatory beta subunit 1","7881",-0.303282107162948,9.57093870315246,-1.1551533039616,0.268873688068792,0.618791388025563,-5.55552831750279
"214825_at","214825_at","FAM155A","family with sequence similarity 155 member A","728215",0.664305396893197,7.1742095342065,1.15505450868272,0.268912706202273,0.618791388025563,-5.55563493679789
"209887_at","209887_at","SMAD6","SMAD family member 6","4091",0.406796141181114,7.31144126746902,1.15503136192185,0.268921848395459,0.618791388025563,-5.55565991558688
"AFFX-HUMISGF3A/M97935_MA_at","AFFX-HUMISGF3A/M97935_MA_at","STAT1","signal transducer and activator of transcription 1","6772",-0.202422547272029,10.206142535597,-1.1549221994885,0.268964967108133,0.618791388025563,-5.55577771261402
"212634_at","212634_at","UFL1","UFM1 specific ligase 1","23376",-0.188943592848721,11.4643013353248,-1.1548896590105,0.26897782149051,0.618791388025563,-5.55581282526295
"213906_at","213906_at","MYBL1","MYB proto-oncogene like 1","4603",-0.345341832997107,8.42999829271302,-1.15468632998826,0.269058152722619,0.618791388025563,-5.55603220843881
"207814_at","207814_at","DEFA6","defensin alpha 6","1671",0.188309482234339,7.28292512197997,1.15439716651726,0.26917242715986,0.618791388025563,-5.55634414966746
"221719_s_at","221719_s_at","LZTS1","leucine zipper tumor suppressor 1","11178",0.379712048016618,8.24331760213079,1.15436997710555,0.26918317405305,0.618791388025563,-5.5563734775853
"211815_s_at","211815_s_at","GGA3","golgi associated, gamma adaptin ear containing, ARF binding protein 3","23163",0.106019651041793,10.408483089472,1.15417915837323,0.269258606379667,0.618791388025563,-5.55657928896815
"205575_at","205575_at","C1QL1","complement C1q like 1","10882",0.311418586541489,10.5145661516523,1.15412551470338,0.269279815117537,0.618791388025563,-5.5566371424919
"200769_s_at","200769_s_at","MAT2A","methionine adenosyltransferase 2A","4144",-0.11363805040865,11.7723165203131,-1.15406942438495,0.269301992542143,0.618791388025563,-5.55669763235592
"201739_at","201739_at","SGK1","serum/glucocorticoid regulated kinase 1","6446",0.22855197063434,13.7402073430574,1.15395946161161,0.269345474544735,0.618791388025563,-5.55681621338532
"210253_at","210253_at","HTATIP2","HIV-1 Tat interactive protein 2","10553",-0.221087229490898,9.16137731595154,-1.15393155321749,0.26935651107217,0.618791388025563,-5.5568463076321
"218341_at","218341_at","PPCS","phosphopantothenoylcysteine synthetase","79717",0.258311121189591,11.8635935051795,1.15386643029007,0.269382265641081,0.618791388025563,-5.55691652886349
"202532_s_at","202532_s_at","DHFR","dihydrofolate reductase","1719",0.118274557739552,11.1313407432916,1.15383457606574,0.269394863917696,0.618791388025563,-5.55695087570901
"206562_s_at","206562_s_at","CSNK1A1","casein kinase 1 alpha 1","1452",-0.130185278805889,12.7319777256633,-1.15378043305332,0.269416278399436,0.618791388025563,-5.55700925370718
"217257_at","217257_at","SH3BP2","SH3 domain binding protein 2","6452",-0.389403594179324,7.44541354738366,-1.1537613403607,0.269423830195565,0.618791388025563,-5.55702983927537
"216808_at","216808_at","MIR622","microRNA 622","693207",0.39317682727553,6.71150537700426,1.1536610336469,0.269463507512762,0.618791388025563,-5.55713798455658
"204888_s_at","204888_s_at","NEURL1","neuralized E3 ubiquitin protein ligase 1","9148",0.142239592316169,10.7648383085438,1.15365974706028,0.269464016464014,0.618791388025563,-5.55713937163557
"206687_s_at","206687_s_at","PTPN6","protein tyrosine phosphatase non-receptor type 6","5777",0.112182900628785,10.5627164151018,1.15365395244122,0.269466308723522,0.618791388025563,-5.5571456188438
"201624_at","201624_at","DARS1","aspartyl-tRNA synthetase 1","1615",-0.0863330183278173,12.3499521579846,-1.15323304293153,0.269632853894188,0.619018096279744,-5.55759933589944
"218084_x_at","218084_x_at","FXYD5","FXYD domain containing ion transport regulator 5","53827",-0.135706053127713,11.3387124807398,-1.15315620870183,0.269663264132408,0.619018096279744,-5.55768214452768
"214036_at","214036_at","EFNA5","ephrin A5","1946",-0.147289545878376,10.5817573171545,-1.15310397344558,0.269683939840131,0.619018096279744,-5.55773843890136
"215670_s_at","215670_s_at","SCAND2P","SCAN domain containing 2 pseudogene","54581",0.450309404055097,8.14936543207077,1.15307486195526,0.269695463249566,0.619018096279744,-5.55776981170678
"220079_s_at","220079_s_at","USP48","ubiquitin specific peptidase 48","84196",-0.103999991347958,11.7162325107367,-1.15292673965129,0.269754101413807,0.619077836223369,-5.55792942993119
"205082_s_at","205082_s_at","AOX1","aldehyde oxidase 1","316",-0.329509877455934,8.8457753953341,-1.15242363381334,0.269953342333916,0.619334916655957,-5.55847145890979
"204441_s_at","204441_s_at","POLA2","DNA polymerase alpha 2, accessory subunit","23649",0.23734294580367,9.40955041208407,1.15223799458969,0.270026888041761,0.619334916655957,-5.5586714120775
"218202_x_at","218202_x_at","MRPL44","mitochondrial ribosomal protein L44","65080",0.11660876129994,10.9242483857832,1.15202860535518,0.270109861369818,0.619334916655957,-5.55889691536511
"39248_at","39248_at","AQP3","aquaporin 3 (Gill blood group)","360",0.249713917522308,8.77815006316043,1.1519491130024,0.270141366416369,0.619334916655957,-5.55898251659039
"217358_at","217358_at","DNAJC16","DnaJ heat shock protein family (Hsp40) member C16","23341",-0.174369807189548,8.5660446762138,-1.15188379208032,0.270167257037906,0.619334916655957,-5.55905285376635
"215588_x_at","215588_x_at","RIOK3","RIO kinase 3","8780",-0.113660018369647,12.2103364259588,-1.1517768281947,0.270209657388553,0.619334916655957,-5.55916802489021
"220008_at","220008_at","PEAK1","pseudopodium enriched atypical kinase 1","79834",-0.27233904308124,8.71794046326047,-1.15174599170775,0.270221881881371,0.619334916655957,-5.55920122583035
"202591_s_at","202591_s_at","SSBP1","single stranded DNA binding protein 1","6742",0.0734973013137523,13.2278378599806,1.15169802533056,0.270240898011082,0.619334916655957,-5.55925286870692
"214902_x_at","214902_x_at","LPP","LIM domain containing preferred translocation partner in lipoma","4026",-0.108987702176151,12.1075330800934,-1.15166639582051,0.270253437999309,0.619334916655957,-5.55928692158867
"217292_at","217292_at","MTMR7","myotubularin related protein 7","9108",0.580672272430457,7.66762557232448,1.15154073401163,0.270303262896139,0.619334916655957,-5.55942220383247
"216241_s_at","216241_s_at","TCEA1","transcription elongation factor A1","6917",-0.116551453864522,13.1298437678205,-1.15152731670395,0.270308583273837,0.619334916655957,-5.55943664764099
"200854_at","200854_at","NCOR1","nuclear receptor corepressor 1","9611",0.120565677853884,12.7192566209428,1.15149374684335,0.27032189511431,0.619334916655957,-5.55947278519352
"214149_s_at","214149_s_at","ATP6V0E1","ATPase H+ transporting V0 subunit e1","8992",0.154148596779084,10.0415410768936,1.1514929581154,0.270322207883666,0.619334916655957,-5.55947363423949
"201712_s_at","201712_s_at","RANBP2","RAN binding protein 2","5903",-0.119686665586334,10.9754557163524,-1.15128333441679,0.270405343812271,0.619334916655957,-5.55969927229737
"209484_s_at","209484_s_at","NSL1","NSL1 component of MIS12 kinetochore complex","25936",0.0972831610267555,12.1613109541991,1.1512124006503,0.270433480303419,0.619334916655957,-5.55977561760001
"212334_at","212334_at","GNS","glucosamine (N-acetyl)-6-sulfatase","2799",-0.100335500123753,12.413939229662,-1.15099999720577,0.270517745392956,0.619334916655957,-5.56000420261219
"221602_s_at","221602_s_at","FCMR","Fc fragment of IgM receptor","9214",0.145093009921902,7.82472547899736,1.15089914604131,0.270557762304171,0.619334916655957,-5.56011272502698
"202596_at","202596_at","ENSA","endosulfine alpha","2029",0.131095326295132,11.582035835545,1.15086579140839,0.27057099814667,0.619334916655957,-5.5601486150944
"221548_s_at","221548_s_at","ILKAP","ILK associated serine/threonine phosphatase","80895",-0.123926204999922,11.5062851651627,-1.15072935318046,0.270625144967616,0.619334916655957,-5.5602954158656
"214552_s_at","214552_s_at","RABEP1","rabaptin, RAB GTPase binding effector protein 1","9135",-0.0868864462394452,11.3791132609849,-1.15052129487873,0.27070773089898,0.619334916655957,-5.56051924925828
"205493_s_at","205493_s_at","DPYSL4","dihydropyrimidinase like 4","10570",0.3618177905257,8.06247099320069,1.15050260672128,0.270715149856305,0.619334916655957,-5.56053935276373
"202420_s_at","202420_s_at","DHX9","DExH-box helicase 9","1660",0.110729991246419,12.0978120731514,1.15047660564631,0.270725472206855,0.619334916655957,-5.56056732259243
"221040_at","221040_at","CAPN10","calpain 10","11132",0.383951060173479,6.03316629570187,1.15009743258154,0.27087603709419,0.619334916655957,-5.56097514800211
"219815_at","219815_at","GAL3ST4","galactose-3-O-sulfotransferase 4","79690",-0.330904350627796,9.8135076312522,-1.15007126802445,0.270886429080355,0.619334916655957,-5.56100328569275
"205128_x_at","205128_x_at","PTGS1","prostaglandin-endoperoxide synthase 1","5742",0.297524179996888,9.4848114066251,1.15006720994157,0.270888040888929,0.619334916655957,-5.56100764975936
"216307_at","216307_at","DGKB","diacylglycerol kinase beta","1607",0.511839141084877,7.6337484836074,1.15001465039718,0.270908917401985,0.619334916655957,-5.56106417122638
"206824_at","206824_at","CES1P1","carboxylesterase 1 pseudogene 1","51716",0.371708868030155,7.34585196232827,1.14997588637486,0.270924315160179,0.619334916655957,-5.56110585593358
"212959_s_at","212959_s_at","GNPTAB","N-acetylglucosamine-1-phosphate transferase subunits alpha and beta","79158",-0.104928753336459,11.5771299830962,-1.1499426224521,0.270937528716019,0.619334916655957,-5.56114162523101
"215954_s_at","215954_s_at","CACTIN","cactin, spliceosome C complex subunit","58509",-0.0870333527095486,10.5492322684563,-1.14989880141946,0.270954936667299,0.619334916655957,-5.56118874550519
"213463_s_at","213463_s_at","FAM149B1","family with sequence similarity 149 member B1","317662",0.124779230360334,10.7659996899807,1.14972013318342,0.271025921686746,0.619334916655957,-5.56138085049612
"220598_at","220598_at","CARD14","caspase recruitment domain family member 14","79092",0.264615480512304,6.5662692476862,1.14962827257901,0.271062423519729,0.619334916655957,-5.56147961010646
"221021_s_at","221021_s_at","CTNNBL1","catenin beta like 1","56259",-0.111421160554837,11.3024897368637,-1.14959744527668,0.271074673935684,0.619334916655957,-5.56151275120429
"209979_at","209979_at","ADARB1","adenosine deaminase RNA specific B1","104",0.217615392706581,7.59343167106429,1.14958265836384,0.271080550235648,0.619334916655957,-5.56152864771946
"207000_s_at","207000_s_at","PPP3CC","protein phosphatase 3 catalytic subunit gamma","5533",-0.10968037407377,11.8754784227503,-1.14951268194586,0.271108360097696,0.619334916655957,-5.56160387289376
"210265_x_at","210265_x_at","POU5F1P3","POU class 5 homeobox 1 pseudogene 3","642559",0.338899544293905,7.70281145589275,1.14947284388293,0.271124193423009,0.619334916655957,-5.56164669745951
"219733_s_at","219733_s_at","SLC27A5","solute carrier family 27 member 5","10998",-0.300766212273976,7.53889592575268,-1.14946518259206,0.271127238424168,0.619334916655957,-5.56165493294989
"210596_at","210596_at","MAGT1","magnesium transporter 1","84061",-0.226626523975849,9.72023859901732,-1.14936155472787,0.271168428179421,0.619334916655957,-5.56176632317794
"207521_s_at","207521_s_at","ATP2A3","ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 3","489",0.337152545805322,7.04373274118069,1.14930873480201,0.271189424762301,0.619334916655957,-5.56182309652244
"203366_at","203366_at","POLG","DNA polymerase gamma, catalytic subunit","5428",0.132386532460291,11.4984170826286,1.14920982370539,0.271228746514932,0.619334916655957,-5.56192940516473
"208429_x_at","208429_x_at","HNF4A","hepatocyte nuclear factor 4 alpha","3172",0.271459374987664,10.0651278456399,1.14920259269503,0.271231621348632,0.619334916655957,-5.56193717669158
"208527_x_at","208527_x_at","H2BC6","H2B clustered histone 6","8344",-0.308880899928553,9.47869282178012,-1.14920170497588,0.271231974280854,0.619334916655957,-5.56193813076483
"206433_s_at","206433_s_at","SPOCK3","SPARC (osteonectin), cwcv and kazal like domains proteoglycan 3","50859",0.447314894628507,7.34640744030609,1.14914042420558,0.271256338646302,0.619334916655957,-5.56200399063414
"210273_at","210273_at","PCDH7","protocadherin 7","5099",-0.179672131332913,9.44718093474611,-1.14901310538455,0.271306964166996,0.619334916655957,-5.56214081406993
"215064_at","215064_at","SC5D","sterol-C5-desaturase","6309",0.204318265789443,9.92590782840326,1.14895259931364,0.271331025609481,0.619334916655957,-5.56220583275542
"206781_at","206781_at","DNAJC4","DnaJ heat shock protein family (Hsp40) member C4","3338",0.350241867159468,9.52196831466771,1.14894461065024,0.271334202582575,0.619334916655957,-5.56221441701629
"217603_at","217603_at","ATP6V0A2","ATPase H+ transporting V0 subunit a2","23545",0.179889316471884,9.66374294479993,1.14863362630563,0.271457898605003,0.619394649107002,-5.56254854945823
"210027_s_at","210027_s_at","APEX1","apurinic/apyrimidinic endodeoxyribonuclease 1","328",-0.0952295476956166,13.1439014250411,-1.14856612723713,0.271484752499767,0.619394649107002,-5.56262106317082
"210525_x_at","210525_x_at","EFCAB11","EF-hand calcium binding domain 11","90141",0.639506755568581,7.00022111914173,1.14855384337381,0.271489639742759,0.619394649107002,-5.56263425925751
"208218_s_at","208218_s_at","ACVR1B","activin A receptor type 1B","91",-0.199165450956009,8.66014098095683,-1.1484850723959,0.271517002125956,0.619394649107002,-5.56270813519633
"201287_s_at","201287_s_at","SDC1","syndecan 1","6382",0.292696030650294,8.53252337488354,1.14846872249725,0.271523507683758,0.619394649107002,-5.5627256982442
"203343_at","203343_at","UGDH","UDP-glucose 6-dehydrogenase","7358",-0.189524620692556,9.94706368870561,-1.14828097533075,0.271598220073458,0.619490641580503,-5.56292736163032
"209662_at","209662_at","CETN3","centrin 3","1070",-0.132353999054761,11.2857997807375,-1.14800227685596,0.271709154805691,0.619505974178138,-5.56322666874203
"215889_at","215889_at","SKIL","SKI like proto-oncogene","6498",-0.321295673130548,7.83095282539104,-1.14789224314877,0.271752962807397,0.619505974178138,-5.56334482284848
"57532_at","57532_at","DVL2","dishevelled segment polarity protein 2","1856",-0.0862780554472522,11.1954256296568,-1.14787921775481,0.271758148999005,0.619505974178138,-5.5633588089007
"209623_at","209623_at","MCCC2","methylcrotonoyl-CoA carboxylase 2","64087",-0.103324257094426,12.2470064567863,-1.14765005249493,0.271849405853659,0.619505974178138,-5.56360485475964
"215089_s_at","215089_s_at","RBM10","RNA binding motif protein 10","8241",-0.245663013170991,8.29995816499468,-1.14763499772229,0.271855401699079,0.619505974178138,-5.5636210170969
"206900_x_at","206900_x_at","ZNF253","zinc finger protein 253","56242",-0.127572273040766,10.4384144723896,-1.14759932382271,0.271869609902724,0.619505974178138,-5.56365931480616
"215772_x_at","215772_x_at","SUCLG2","succinate-CoA ligase GDP-forming subunit beta","8801",0.0755509289695642,14.1257635584575,1.14756461373948,0.271883434783448,0.619505974178138,-5.56369657688771
"202721_s_at","202721_s_at","GFPT1","glutamine--fructose-6-phosphate transaminase 1","2673",-0.186700322558206,10.2877602333979,-1.14756177081734,0.27188456713128,0.619505974178138,-5.56369962879041
"204328_at","204328_at","TMC6","transmembrane channel like 6","11322",-0.298002679905574,9.44013039394129,-1.14752644026162,0.27189863974148,0.619505974178138,-5.56373755595297
"204489_s_at","204489_s_at","CD44","CD44 molecule (Indian blood group)","960",0.190558229545054,10.9586133913471,1.14726732299943,0.272001866496934,0.619618308508534,-5.56401568812552
"36566_at","36566_at","CTNS","cystinosin, lysosomal cystine transporter","1497",-0.188753195851653,10.4968092402923,-1.14704103463989,0.272092039471265,0.619618308508534,-5.56425854079999
"210173_at","210173_at","PTPRJ","protein tyrosine phosphatase receptor type J","5795",-0.429122620114352,6.73822461960974,-1.14702809129977,0.272097197916405,0.619618308508534,-5.56427243042306
"208579_x_at","208579_x_at","H2BS1","H2B.S histone 1","54145",0.263643688205475,9.94576742320504,1.14692939368694,0.272136535374476,0.619618308508534,-5.56437833961938
"214953_s_at","214953_s_at","APP","amyloid beta precursor protein","351",0.13732454567465,12.2516126465777,1.14690908619286,0.272144629780098,0.619618308508534,-5.5644001300172
"201851_at","201851_at","SH3GL1","SH3 domain containing GRB2 like 1, endophilin A2","6455",-0.377646753395533,9.35012823470685,-1.14684885409808,0.272168638898382,0.619618308508534,-5.56446475857627
"200906_s_at","200906_s_at","PALLD","palladin, cytoskeletal associated protein","23022",0.11320134536342,12.7573467273316,1.14682934530391,0.272176415647527,0.619618308508534,-5.56448569076952
"221215_s_at","221215_s_at","RIPK4","receptor interacting serine/threonine kinase 4","54101",0.402134967494245,9.25278736613757,1.1466628841595,0.272242778619754,0.619633785710111,-5.56466428554002
"215213_at","215213_at","NUP54","nucleoporin 54","53371",-0.427065466813954,6.98972273091608,-1.14664854993541,0.272248493816268,0.619633785710111,-5.56467966362984
"217304_at","217304_at","SHMT1","serine hydroxymethyltransferase 1","6470",-0.346182088545913,8.58484699436684,-1.14642649903829,0.272337039433366,0.619761011340568,-5.56491786517137
"209554_at","209554_at","CD36","CD36 molecule","948",0.394310420993713,8.61619967855979,1.14629380507865,0.272389963360082,0.61980715143567,-5.56506019269811
"213519_s_at","213519_s_at","LAMA2","laminin subunit alpha 2","3908",-0.14749315530093,11.3828486097455,-1.14600987759973,0.272503232017392,0.619934682128565,-5.56536468856576
"212751_at","212751_at","UBE2N","ubiquitin conjugating enzyme E2 N","7334",-0.091948651011359,12.602980051385,-1.14598960402856,0.272511321236983,0.619934682128565,-5.56538642847164
"200073_s_at","200073_s_at","HNRNPD","heterogeneous nuclear ribonucleoprotein D","3184",-0.0877234859751077,13.2499572184392,-1.14548737084487,0.272711772564344,0.620215019304968,-5.56592488765492
"220066_at","220066_at","NOD2","nucleotide binding oligomerization domain containing 2","64127",-0.485711485489124,6.8903816931344,-1.14547753913686,0.272715697721944,0.620215019304968,-5.56593542661874
"203406_at","203406_at","MFAP1","microfibril associated protein 1","4236",-0.0756262186934116,12.0868915498918,-1.14540141727229,0.272746089664316,0.620215019304968,-5.56601702192736
"217681_at","217681_at","WNT7B","Wnt family member 7B","7477",0.243261109407103,7.20930901264201,1.14532433571259,0.272776867409913,0.620215019304968,-5.56609964147065
"212855_at","212855_at","DCUN1D4","defective in cullin neddylation 1 domain containing 4","23142",-0.293192186096375,9.98982285244769,-1.14527165407451,0.272797904087467,0.620215019304968,-5.56615610547586
"211875_x_at","211875_x_at","PCDHGA10","protocadherin gamma subfamily A, 10","56106",0.252575621281505,7.57005868505309,1.1449574831493,0.272923383682781,0.620404140168646,-5.56649278923985
"209526_s_at","209526_s_at","HDGFL3","HDGF like 3","50810",-0.168952841771942,9.67738917679816,-1.14485008237413,0.272966289587853,0.620404140168646,-5.56660786900566
"205986_at","205986_at","AATK","apoptosis associated tyrosine kinase","9625",0.181199874206181,10.7452635532588,1.1448179459316,0.272979128888996,0.620404140168646,-5.56664230145814
"201188_s_at","201188_s_at","ITPR3","inositol 1,4,5-trisphosphate receptor type 3","3710",-0.150952192333271,10.2176976170761,-1.14461470760544,0.273060338313701,0.620437304209623,-5.56686004218677
"221830_at","221830_at","RAP2A","RAP2A, member of RAS oncogene family","5911",-0.0888588547031404,12.6035662538062,-1.14455196469818,0.2730854126899,0.620437304209623,-5.56692725590266
"221333_at","221333_at","FOXP3","forkhead box P3","50943",0.12286307256431,7.01430142182695,1.14453606396768,0.273091767487126,0.620437304209623,-5.56694428918248
"215922_at","215922_at","REPS1","RALBP1 associated Eps domain containing 1","85021",-0.424811023040855,6.9761037685114,-1.14429833721119,0.273186789527055,0.620578917360491,-5.56719892550893
"221737_at","221737_at","GNA12","G protein subunit alpha 12","2768",0.119271674297185,10.7775419544322,1.14397537544757,0.273315921471799,0.620730824761264,-5.56754479110718
"221855_at","221855_at","SDHAF1","succinate dehydrogenase complex assembly factor 1","644096",0.0831367853325631,11.78194454253,1.14372916003393,0.27341439877676,0.620730824761264,-5.56780841461025
"203167_at","203167_at","TIMP2","TIMP metallopeptidase inhibitor 2","7077",0.269693218481339,7.14478319041536,1.14358733257861,0.27347113697269,0.620730824761264,-5.56796024881443
"212663_at","212663_at","FKBP15","FKBP prolyl isomerase 15","23307",-0.155679878500106,11.6548841083637,-1.14356200987812,0.273481268288278,0.620730824761264,-5.56798735657589
"203963_at","203963_at","CA12","carbonic anhydrase 12","771",0.40612130252797,8.82809482357066,1.14355063742605,0.273485818366432,0.620730824761264,-5.56799953054278
"212427_at","212427_at","ECPAS","Ecm29 proteasome adaptor and scaffold","23392",-0.117914985559054,11.4634553680012,-1.14354134880567,0.273489534753795,0.620730824761264,-5.56800947373972
"221768_at","221768_at","SFPQ","splicing factor proline and glutamine rich","6421",-0.106196330201294,11.538774246536,-1.14352265404171,0.273497014666788,0.620730824761264,-5.56802948574073
"203623_at","203623_at","PLXNA3","plexin A3","55558",-0.382842660393823,9.3012526914346,-1.14347710023364,0.273515241736619,0.620730824761264,-5.56807824817179
"212246_at","212246_at","MCFD2","multiple coagulation factor deficiency 2, ER cargo receptor complex subunit","90411",-0.128231979540818,11.202591541123,-1.14303147425813,0.273693595383564,0.620982535908399,-5.56855517933761
"211033_s_at","211033_s_at","PEX7","peroxisomal biogenesis factor 7","5191",-0.0895896207202735,11.330910351445,-1.14302854817522,0.273694766788561,0.620982535908399,-5.56855831048064
"210074_at","210074_at","CTSV","cathepsin V","1515",0.352836625374325,9.62273649037495,1.1429548125518,0.273724286793167,0.620982535908399,-5.56863721136186
"203238_s_at","203238_s_at","NOTCH3","notch receptor 3","4854",0.101378865094494,12.6183792409503,1.14257729319031,0.273875464544807,0.621169624279737,-5.56904111183414
"218477_at","218477_at","TMEM14A","transmembrane protein 14A","28978",-0.307371841744926,9.48140293308879,-1.14244908295865,0.273926820892565,0.621169624279737,-5.56917825685816
"204412_s_at","204412_s_at","NEFH","neurofilament heavy","4744",-0.489619316222186,8.41090403900971,-1.14244664355092,0.273927798101796,0.621169624279737,-5.5691808661441
"206758_at","206758_at","EDN2","endothelin 2","1907",0.513550291331236,7.36532454464125,1.14242208391013,0.273937636666138,0.621169624279737,-5.56920713584543
"216840_s_at","216840_s_at","LAMA2","laminin subunit alpha 2","3908",-0.196935389539899,10.8817452494207,-1.1423183016617,0.273979214700343,0.621189706421988,-5.5693181392911
"201283_s_at","201283_s_at","TRAK1","trafficking kinesin protein 1","22906",0.162042253919338,10.9204849218385,1.1421637110754,0.274041156902467,0.621255949681924,-5.56948347120158
"213178_s_at","213178_s_at","MAPK8IP3","mitogen-activated protein kinase 8 interacting protein 3","23162",-0.19233185818668,11.0207792400923,-1.14180508454792,0.274184894563815,0.621507586674563,-5.56986694622688
"213320_at","213320_at","PRMT3","protein arginine methyltransferase 3","10196",-0.13586742709645,9.89185339986608,-1.14160840505114,0.274263748251228,0.621579144813512,-5.57007721185886
"AFFX-HUMGAPDH/M33197_3_at","AFFX-HUMGAPDH/M33197_3_at","GAPDH","glyceraldehyde-3-phosphate dehydrogenase","2597",0.0868062165716701,17.7757704150319,1.14156301739078,0.274281947750885,0.621579144813512,-5.57012573062343
"222243_s_at","222243_s_at","TOB2","transducer of ERBB2, 2","10766",0.141348160715163,13.0447693788934,1.1413273795593,0.274376448412711,0.621670473835774,-5.57037759902301
"207680_x_at","207680_x_at","PAX3","paired box 3","5077",-0.296693500835859,9.09387833635218,-1.14124509127298,0.274409455330756,0.621670473835774,-5.57046554535292
"205485_at","205485_at","RYR1","ryanodine receptor 1","6261",-0.0867182060252603,16.1857099401275,-1.14119389321783,0.274429993077769,0.621670473835774,-5.57052026113429
"211053_at","211053_at","KCNG1","potassium voltage-gated channel modifier subfamily G member 1","3755",0.295818501778016,7.00613578530879,1.14094431238681,0.274530127527618,0.621670473835774,-5.57078696175882
"202968_s_at","202968_s_at","DYRK2","dual specificity tyrosine phosphorylation regulated kinase 2","8445",0.0983663787806499,12.0976356730062,1.14074764692624,0.274609051439762,0.621670473835774,-5.57099708405567
"210063_at","210063_at","SARDH","sarcosine dehydrogenase","1757",0.394921100464144,7.99821807003496,1.14074018741508,0.274612045361036,0.621670473835774,-5.57100505340667
"205237_at","205237_at","FCN1","ficolin 1","2219",-0.185959074029679,9.52883244091689,-1.14073087959507,0.274615781147555,0.621670473835774,-5.57101499733485
"201320_at","201320_at","SMARCC2","SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 2","6601",0.209589842118795,10.6859096484619,1.14066151603807,0.274643622126735,0.621670473835774,-5.57108909921591
"207681_at","207681_at","CXCR3","C-X-C motif chemokine receptor 3","2833",0.227533672660533,8.13632819665227,1.1406493141532,0.274648519913232,0.621670473835774,-5.57110213425167
"217945_at","217945_at","BTBD1","BTB domain containing 1","53339",0.0928420516619877,15.453052291675,1.140643020593,0.274651046148545,0.621670473835774,-5.57110885749523
"200915_x_at","200915_x_at","KTN1","kinectin 1","3895",-0.100281776542918,16.1080593477586,-1.14056474863355,0.274682465999498,0.621670473835774,-5.57119247084511
"203687_at","203687_at","CX3CL1","C-X3-C motif chemokine ligand 1","6376",-0.390516182858563,8.23260340717277,-1.1403400200677,0.274772691573722,0.621773500770423,-5.57143250938916
"202199_s_at","202199_s_at","SRPK1","SRSF protein kinase 1","6732",0.094959059512977,11.3565280952874,1.14028821704621,0.274793493018534,0.621773500770423,-5.57148783613856
"206667_s_at","206667_s_at","SCAMP1","secretory carrier membrane protein 1","9522",-0.130749989250221,10.2837508561234,-1.13968562245591,0.275035552584668,0.622247042100744,-5.57213127065401
"203032_s_at","203032_s_at","FH","fumarate hydratase","2271",0.129390202394625,12.1501057342954,1.13933795119726,0.275175284645447,0.622488989955812,-5.57250237947044
"219459_at","219459_at","POLR3B","RNA polymerase III subunit B","55703",-0.124301124518416,10.9966967711262,-1.13917671079315,0.275240106944647,0.622561442897317,-5.57267445843722
"215530_at","215530_at","FANCA","FA complementation group A","2175",0.357500229884888,9.61352822491142,1.13909429430177,0.275273244746037,0.622562220426349,-5.57276240733614
"208297_s_at","208297_s_at","EVI5","ecotropic viral integration site 5","7813",0.356519356586713,9.09800678566991,1.13894323200883,0.275333991375672,0.622625430884545,-5.57292359666848
"209371_s_at","209371_s_at","SH3BP2","SH3 domain binding protein 2","6452",0.326381152222799,9.56031916501678,1.13884191566738,0.275374739416385,0.622643407941956,-5.5730316954347
"200067_x_at","200067_x_at","SNX3","sorting nexin 3","8724",0.0784208447893668,14.7946888961891,1.13845679802489,0.275529670454415,0.622895579702802,-5.57344252292188
"201540_at","201540_at","FHL1","four and a half LIM domains 1","2273",0.0828550377805328,17.5781352135676,1.13831961700989,0.27558487380916,0.622895579702802,-5.57358883472622
"205006_s_at","205006_s_at","NMT2","N-myristoyltransferase 2","9397",-0.158565029806883,9.86918767825616,-1.13831648459557,0.275586134430415,0.622895579702802,-5.57359217546767
"215664_s_at","215664_s_at","EPHA5","EPH receptor A5","2044",0.487645737797299,7.10700051075113,1.13823851773177,0.275617513142833,0.622895579702802,-5.57367532526412
"214087_s_at","214087_s_at","MYBPC1","myosin binding protein C1","4604",0.0749592509487975,17.6511219881253,1.1379467323277,0.275734969928076,0.623079609223556,-5.57398646645967
