"","ID","Description","SPOT_ID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"341019_at","341019_at","doublecortin domain containing 1",341019,-0.0341689342432439,2.353337863328,-1.22978097707585,0.225649687581209,0.61767334366423,-5.5136279549862
"2237_at","2237_at","flap structure-specific endonuclease 1",2237,0.0498757488648636,4.608115829856,1.22967653202595,0.22568840810063,0.61767334366423,-5.51375003819985
"256646_at","256646_at","NUT midline carcinoma, family member 1",256646,0.0345236424324349,2.93644874748,1.22949089424487,0.225757241025442,0.61767334366423,-5.51396700183223
"387849_at","387849_at","RAB15 effector protein",387849,-0.0696179566756754,2.327813701824,-1.22944911089222,0.225772736081123,0.61767334366423,-5.51401583181849
"526_at","526_at","ATPase, H+ transporting, lysosomal 56/58kDa, V1 subunit B2",526,-0.047246954432433,8.673634079296,-1.22941971430986,0.225783638063556,0.61767334366423,-5.51405018512135
"392138_at","392138_at","olfactory receptor, family 2, subfamily A, member 25",392138,0.0488491547837855,1.90984708128,1.22936053790372,0.225805585337717,0.61767334366423,-5.51411933727821
"22927_at","22927_at","hyaluronan binding protein 4",22927,0.0526003963783763,5.325962980304,1.22893901051584,0.225961966560305,0.617933292401166,-5.51461183493814
"100131211_at","100131211_at","transmembrane protein 194B",100131211,0.0507442209189213,3.892311794072,1.2289348859284,0.225963497124615,0.617933292401166,-5.51461665318588
"10539_at","10539_at","glutaredoxin 3",10539,-0.0572299371351406,6.951778021696,-1.22860290122363,0.226086716151816,0.61818424029602,-5.51500442084847
"9730_at","9730_at","Vpr (HIV-1) binding protein",9730,-0.0382752608108037,7.256497766816,-1.22788986795048,0.226351532628026,0.618704980658093,-5.51583693561782
"83732_at","83732_at","RIO kinase 1",83732,-0.0497056129189177,5.796465885144,-1.2277903462163,0.226388512659563,0.618704980658093,-5.51595309834143
"130271_at","130271_at","pleckstrin homology domain containing, family H (with MyTH4 domain) member 2",130271,0.0720255856486496,4.73212125056,1.22769707681958,0.22642317351751,0.618704980658093,-5.51606195534703
"114823_at","114823_at","leukocyte receptor cluster (LRC) member 8",114823,0.045214429351355,7.721390026968,1.22769299153328,0.226424691784987,0.618704980658093,-5.51606672320971
"101928503_at","101928503_at",NA,101928503,0.0350315607297302,1.502643362496,1.22766642762512,0.2264345642553,0.618704980658093,-5.51609772510038
"115196_at","115196_at","zinc finger protein 554",115196,0.0532311121081097,4.183188305472,1.22746809341739,0.226508285174798,0.618807519165737,-5.51632917496262
"374659_at","374659_at","HD domain containing 3",374659,-0.0487399772702677,6.00443062128,-1.22737759861159,0.226541928030773,0.618807519165737,-5.51643476806414
"729171_at","729171_at","ankyrin repeat domain 20 family, member A8, pseudogene",729171,-0.0826362193783781,2.490865469832,-1.22723845783718,0.226593662989553,0.618807519165737,-5.51659710921263
"4585_at","4585_at","mucin 4, cell surface associated",4585,0.0537810212972976,3.544948613952,1.22722670924385,0.226598031720556,0.618807519165737,-5.51661081598808
"64344_at","64344_at","hypoxia inducible factor 3, alpha subunit",64344,0.0599097049459498,6.131796510632,1.22673062126197,0.226782559553785,0.619150085518373,-5.51718947769988
"55787_at","55787_at","taxilin gamma",55787,-0.0437651091351308,5.79589698636,-1.22672008637817,0.226786479375535,0.619150085518373,-5.5172017637586
"399886_at","399886_at","uncharacterized LOC399886",399886,0.0594723288648686,3.24575148364,1.22650624256587,0.226866057248887,0.61921092962039,-5.51745113287597
"1201_at","1201_at","ceroid-lipofuscinosis, neuronal 3",1201,0.0389814530540571,5.963033440296,1.22649087456282,0.226871776951075,0.61921092962039,-5.51746905237083
"55751_at","55751_at","transmembrane protein 184C",55751,-0.0617585031081092,7.91259736312,-1.22627034135567,0.226953867293356,0.619273905334577,-5.51772617693004
"56999_at","56999_at","ADAM metallopeptidase with thrombospondin type 1 motif, 9",56999,-0.0788643573513435,6.950944899016,-1.22622235960539,0.226971730722456,0.619273905334577,-5.5177821142341
"57497_at","57497_at","leucine rich repeat and fibronectin type III domain containing 2",57497,0.0647892651351354,2.97143041056,1.22617496407945,0.22698937692227,0.619273905334577,-5.51783736612158
"113878_at","113878_at","deltex homolog 2 (Drosophila)",113878,0.102380525783788,3.967622277712,1.22606845164982,0.227029037098549,0.619296140893114,-5.51796152699807
"56300_at","56300_at","interleukin 36, gamma",56300,0.0476659868108142,2.605675703096,1.22593450194178,0.227078920883303,0.619301324536239,-5.51811765713056
"3448_at","3448_at","interferon, alpha 14",3448,-0.0607731597297296,2.025155938376,-1.22589412863538,0.227093957765985,0.619301324536239,-5.5181647126553
"64102_at","64102_at","tenomodulin",64102,-0.0524968417297291,2.636342604144,-1.22573512956094,0.227153183512848,0.619376896332063,-5.51835001380975
"23094_at","23094_at","signal-induced proliferation-associated 1 like 3",23094,0.0591935446216221,5.366116936632,1.22540551982725,0.2272759965631,0.619536375126575,-5.51873407747592
"3843_at","3843_at","importin 5",3843,-0.0276147369999968,9.238884345512,-1.22529252987291,0.227318108065541,0.619536375126575,-5.51886571213202
"9162_at","9162_at","diacylglycerol kinase, iota",9162,0.0361334105135129,2.797515897096,1.22518164350102,0.227359441163242,0.619536375126575,-5.51899488513674
"55209_at","55209_at","SET domain containing 5",55209,0.0365041380540632,8.430010042304,1.22516814196822,0.227364474263336,0.619536375126575,-5.51901061251035
"6422_at","6422_at","secreted frizzled-related protein 1",6422,-0.0832210602973,4.120407102096,-1.22515524445822,0.227369282272717,0.619536375126575,-5.5190256361327
"643332_at","643332_at","ribonuclease, RNase A family, 2 (liver, eosinophil-derived neurotoxin) pseudogene",643332,-0.0536303881891875,2.845386297152,-1.22497810899708,0.227435323466665,0.619630419658143,-5.51923195694382
"5272_at","5272_at","serpin peptidase inhibitor, clade B (ovalbumin), member 9",5272,0.0739278725945951,5.125578007288,1.22480695289115,0.227499148841907,0.619718402125964,-5.51943128692201
"29850_at","29850_at","transient receptor potential cation channel, subfamily M, member 5",29850,-0.0628535948378341,3.44011178452,-1.22463314446997,0.227563976821012,0.619809090970089,-5.5196336793558
"646643_at","646643_at","SH3 domain binding kinase family, member 2",646643,0.0788534701081121,4.75727085612,1.22452322520531,0.227604982127703,0.619816276049809,-5.51976166185256
"160287_at","160287_at","lactate dehydrogenase A-like 6A",160287,0.0500378291891903,2.854816032848,1.22442072663115,0.227643224066808,0.619816276049809,-5.51988099459612
"96597_at","96597_at","TBC1 domain family, member 27",96597,0.0572019494324345,2.436819064008,1.22437248637866,0.227661224015649,0.619816276049809,-5.51993715452653
"2623_at","2623_at","GATA binding protein 1 (globin transcription factor 1)",2623,0.0562192399999999,4.120121531104,1.2241029971141,0.227761798234153,0.620004208101668,-5.52025084848271
"1797_at","1797_at","decapping exoribonuclease",1797,-0.0536837793783791,5.619963621752,-1.22387191817065,0.227848063724933,0.620080398406074,-5.5205197805766
"8348_at","8348_at","histone cluster 1, H2bo",8348,-0.0757031434324316,3.873175053016,-1.22378384404717,0.22788094956192,0.620080398406074,-5.52062226975908
"353133_at","353133_at","late cornified envelope 1C",353133,0.0727323210540596,3.527272441584,1.22377450558664,0.227884436638194,0.620080398406074,-5.52063313624052
"645188_at","645188_at","uncharacterized LOC645188",645188,-0.0429190028108133,1.822533440136,-1.22359483322005,0.227951535800357,0.620177115811214,-5.52084219280539
"79054_at","79054_at","transient receptor potential cation channel, subfamily M, member 8",79054,-0.0430293386216194,2.342950784968,-1.22349980526012,0.22798703016172,0.620182242549762,-5.5209527504239
"93487_at","93487_at","mitogen-activated protein kinase 1 interacting protein 1-like",93487,-0.0472249042162112,7.65893379844,-1.22337861692203,0.228032301733791,0.620182242549762,-5.52109373203746
"51333_at","51333_at","zinc finger protein 771",51333,-0.0701754242702686,3.9209990074,-1.22333636998186,0.228048085219656,0.620182242549762,-5.52114287597812
"140902_at","140902_at","R3H domain containing-like",140902,-0.0623607361891896,3.716011104416,-1.22323532605927,0.228085838569401,0.62019909674087,-5.52126040937937
"10600_at","10600_at","ubiquitin specific peptidase 16",10600,-0.0514180714324191,8.205946072056,-1.22297764212747,0.228182138688639,0.620330135969214,-5.52156010426182
"116_at","116_at","adenylate cyclase activating polypeptide 1 (pituitary)",116,0.0446125086216203,3.401870815096,1.22284120843461,0.228233138032645,0.620330135969214,-5.52171875739799
"89797_at","89797_at","neuron navigator 2",89797,0.0515983113243248,5.663619951704,1.22267741703458,0.228294374885066,0.620330135969214,-5.52190920198294
"284099_at","284099_at","chromosome 17 open reading frame 78",284099,-0.0393861779459432,2.26680500588,-1.22256567854246,0.228336157622483,0.620330135969214,-5.52203910968817
"57576_at","57576_at","kinesin family member 17",57576,0.0478714566486458,4.02669410352,1.22255097576357,0.228341655900475,0.620330135969214,-5.52205620238863
"54893_at","54893_at","myotubularin related protein 10",54893,-0.0365176233243183,8.724564058008,-1.22254309125214,0.228344604446985,0.620330135969214,-5.52206536844066
"403273_at","403273_at","olfactory receptor, family 5, subfamily H, member 14",403273,0.0397608561891902,1.695246280568,1.22251538036071,0.228354967626807,0.620330135969214,-5.52209758299725
"150379_at","150379_at","patatin-like phospholipase domain containing 5",150379,-0.0501422662972963,2.934454899016,-1.22216441236491,0.228486250909382,0.620539017206579,-5.52250553279866
"7472_at","7472_at","wingless-type MMTV integration site family member 2",7472,-0.0517756688648641,2.67673846228,-1.22208158093713,0.228517243000335,0.620539017206579,-5.52260179655481
"6484_at","6484_at","ST3 beta-galactoside alpha-2,3-sialyltransferase 4",6484,0.0669071340810823,4.314089945368,1.22205662746645,0.228526580163896,0.620539017206579,-5.52263079540867
"57134_at","57134_at","mannosidase, alpha, class 1C, member 1",57134,0.0459902159189136,5.517019215864,1.22138968577046,0.228776242698197,0.621131133304374,-5.52340565601197
"829_at","829_at","capping protein (actin filament) muscle Z-line, alpha 1",829,-0.0475561981351342,6.59044420236,-1.22102652197177,0.228912273786663,0.621405932664605,-5.52382741876651
"7541_at","7541_at","zinc finger and BTB domain containing 14",7541,0.0507129422972961,6.146731913256,1.22095067392639,0.228940691890933,0.621405932664605,-5.52391549070938
"253782_at","253782_at","ceramide synthase 6",253782,-0.0419126420810754,7.034512692616,-1.2206031620874,0.22907092796097,0.621567266978884,-5.52431894363285
"55130_at","55130_at","armadillo repeat containing 4",55130,-0.0426857984864886,2.45692205564,-1.22059099959381,0.229075487055126,0.621567266978884,-5.52433306206506
"100129842_at","100129842_at","zinc finger protein 737",100129842,-0.0993277996756765,6.103269094184,-1.22053892545016,0.229095007733542,0.621567266978884,-5.52439350915156
"631_at","631_at","beaded filament structural protein 1, filensin",631,0.0409297582432426,2.717758795208,1.22006966994637,0.229270969675479,0.621898866673405,-5.52493810769159
"79640_at","79640_at","chromosome 22 open reading frame 46",79640,0.0565936380270262,4.578299331312,1.22004422936964,0.229280512257835,0.621898866673405,-5.52496762741567
"25996_at","25996_at","RNA exonuclease 2",25996,-0.0484436535945889,6.270587299288,-1.21984752492424,0.229354304605398,0.622013178241271,-5.52519585219538
"10936_at","10936_at","G protein-coupled receptor 75",10936,-0.065037858108103,5.67875131984,-1.21953671883268,0.229470937106866,0.622243625537851,-5.52555639284786
"6876_at","6876_at","transgelin",6876,-0.163586967081081,6.174683207472,-1.21932318268449,0.229551093611173,0.622253627025742,-5.52580404916822
"766_at","766_at","carbonic anhydrase VII",766,-0.0391373936216186,3.054494608776,-1.21931746388417,0.229553240599583,0.622253627025742,-5.52581068120127
"120066_at","120066_at","olfactory receptor, family 5, subfamily P, member 3",120066,0.0380083019459456,2.100078952328,1.21927387188006,0.229569606673637,0.622253627025742,-5.52586123344406
"38_at","38_at","acetyl-CoA acetyltransferase 1",38,-0.0561986346486414,10.28189899356,-1.21918580738793,0.229602672012426,0.622257434601796,-5.52596335387757
"149992_at","149992_at","ankyrin repeat domain 30B pseudogene 2",149992,-0.0510036562702705,1.640228372832,-1.21908140859744,0.229641874893969,0.622277872489463,-5.52608440684622
"84888_at","84888_at","signal peptide peptidase like 2A",84888,-0.0564897917026954,10.012742783232,-1.21875657108876,0.229763886471648,0.622457105643533,-5.52646100235142
"84065_at","84065_at","transmembrane protein 222",84065,-0.037727985837833,6.78099067376,-1.21869004875357,0.229788878688183,0.622457105643533,-5.52653811252592
"1829_at","1829_at","desmoglein 2",1829,-0.0636350316756746,3.511291098016,-1.2186523833202,0.229803030352573,0.622457105643533,-5.52658177113804
"51338_at","51338_at","membrane-spanning 4-domains, subfamily A, member 4A",51338,0.087059507000002,4.503713595072,1.21840249747884,0.229896933779274,0.622610165085569,-5.52687138611216
"7706_at","7706_at","tripartite motif containing 25",7706,-0.0518159802162224,6.477730544544,-1.21833342552294,0.229922894992931,0.622610165085569,-5.5269514300264
"55521_at","55521_at","tripartite motif containing 36",55521,-0.0644038778918916,2.774172051512,-1.21820841122991,0.229969888047919,0.622621413293065,-5.52709629190098
"25938_at","25938_at","HEAT repeat containing 5A",25938,-0.0468466135945906,6.925213065744,-1.21815383096726,0.229990407067653,0.622621413293065,-5.52715953313231
"3633_at","3633_at","inositol polyphosphate-5-phosphatase, 75kDa",3633,-0.0459443626216149,6.6418126954,-1.21791762568278,0.230079222136022,0.622776068291059,-5.5274331898756
"389840_at","389840_at","mitogen-activated protein kinase kinase kinase 15",389840,0.0391757455405433,2.599647040288,1.21767446229845,0.230170679901631,0.622794837521091,-5.52771485646225
"79901_at","79901_at","cytochrome b reductase 1",79901,0.0773894833513422,7.574298387312,1.21767142438882,0.230171822679008,0.622794837521091,-5.52771837507295
"56474_at","56474_at","CTP synthase 2",56474,-0.0431212202972899,6.369181402544,-1.21764644312786,0.230181220095309,0.622794837521091,-5.52774730891348
"5202_at","5202_at","prefoldin subunit 2",5202,-0.049384970864863,7.785157990928,-1.21732196305985,0.230303308242046,0.622975926800446,-5.52812307869725
"81605_at","81605_at","ubiquitin related modifier 1",81605,-0.0366058449729785,6.202976560176,-1.21724036816,0.230334016461935,0.622975926800446,-5.52821755645042
"440603_at","440603_at","BCL2-like 15",440603,-0.0542810622432421,3.085074041328,-1.21721585898311,0.230343241073514,0.622975926800446,-5.52824593418257
"1_at","1_at","alpha-1-B glycoprotein",1,-0.0479578974864854,4.169663963464,-1.21696490954612,0.230437707521,0.623061910157528,-5.52853646321014
"57862_at","57862_at","zinc finger protein 410",57862,-0.0421390105945942,5.502318643752,-1.216640358812,0.230559922474081,0.623061910157528,-5.52891211935652
"9779_at","9779_at","TBC1 domain family, member 5",9779,0.0377756057297356,6.029999124104,1.21652359015734,0.230603905320255,0.623061910157528,-5.52904725222769
"3305_at","3305_at","heat shock 70kDa protein 1-like",3305,-0.0944931752432367,5.238976189512,-1.21651794432103,0.230606032074537,0.623061910157528,-5.52905378567978
"10408_at","10408_at","MYCN opposite strand/antisense RNA",10408,-0.0833845831621618,2.87622551748,-1.21649673027894,0.230614023412094,0.623061910157528,-5.52907833465679
"4277_at","4277_at","MHC class I polypeptide-related sequence B",4277,-0.065945344648648,3.259973510184,-1.21637750657845,0.230658938818485,0.623061910157528,-5.52921629341592
"29952_at","29952_at","dipeptidyl-peptidase 7",29952,0.0426772656756755,7.383532963664,1.21636261947531,0.230664547721942,0.623061910157528,-5.52923351902694
"155054_at","155054_at","zinc finger protein 425",155054,-0.0529690109729737,4.153989102344,-1.21623527989915,0.230712528613921,0.623061910157528,-5.52938085345725
"22977_at","22977_at","aldo-keto reductase family 7, member A3 (aflatoxin aldehyde reductase)",22977,0.0747097682162146,4.462525892352,1.21623394659269,0.230713031035758,0.623061910157528,-5.52938239604361
"6194_at","6194_at","ribosomal protein S6",6194,0.0385907072702718,9.967763559232,1.21623261965599,0.230713531058118,0.623061910157528,-5.52938393125883
"5195_at","5195_at","peroxisomal biogenesis factor 14",5195,-0.0480866416486485,5.781622943112,-1.21620550160502,0.230723749980996,0.623061910157528,-5.52941530547012
"26001_at","26001_at","ring finger protein 167",26001,-0.0436344455675588,6.947692793952,-1.21589902082272,0.230839264618645,0.623288213602811,-5.52976984302746
"442132_at","442132_at","golgin A6 family-like 1 pseudogene",442132,-0.0812332245405356,4.016512454888,-1.21581081276271,0.230872518711503,0.623292374004929,-5.52987186689482
"11253_at","11253_at","mannosidase, alpha, class 1B, member 1",11253,0.0564681355945904,5.57641006964,1.21561276575778,0.230947194506041,0.623408345120413,-5.53010090845076
"440026_at","440026_at","transmembrane protein 41B",440026,-0.0475959143783795,6.116956152808,-1.21533075608807,0.23105356003228,0.623609814456801,-5.53042699307771
"376497_at","376497_at","solute carrier family 27 (fatty acid transporter), member 1",376497,-0.0628329502972997,6.0533341064,-1.21520723354802,0.231100160358093,0.623649945307971,-5.5305697986694
"51379_at","51379_at","cytokine receptor-like factor 3",51379,0.0727043684864883,4.990136490056,1.21502347926062,0.231169496617938,0.623679830354062,-5.53078221380451
"404203_at","404203_at","serine peptidase inhibitor, Kazal type 6",404203,-0.0305326244594588,2.314298585904,-1.21482752221169,0.231243454233628,0.623679830354062,-5.53100870212318
"119369_at","119369_at","nudix (nucleoside diphosphate linked moiety X)-type motif 9 pseudogene 1",119369,-0.0917180006486458,4.704639720816,-1.21481829065267,0.231246938814886,0.623679830354062,-5.53101937117652
"729800_at","729800_at","ZP domain-containing protein LOC729800-like",729800,0.0369920384594566,3.550489952104,1.21476008040118,0.231268911979888,0.623679830354062,-5.53108664391541
"57104_at","57104_at","patatin-like phospholipase domain containing 2",57104,-0.0542452080540521,8.426159076776,-1.21475746456135,0.231269899441356,0.623679830354062,-5.53108966693303
"22821_at","22821_at","RAS p21 protein activator 3",22821,-0.0665690070540554,6.123629866192,-1.21461959658049,0.231321948044019,0.623734609254651,-5.53124898668002
"114041_at","114041_at","chromosome 21 open reading frame 88",114041,0.0545075463783813,2.523570488344,1.21431825461732,0.231435742169034,0.623899503302033,-5.53159715787223
"25941_at","25941_at","tubulin polyglutamylase complex subunit 2",25941,0.0412961992702758,6.657504976072,1.21428953398603,0.231446589934625,0.623899503302033,-5.53163033756466
"2130_at","2130_at","EWS RNA-binding protein 1",2130,-0.0561114641351379,6.909541575192,-1.21417807193131,0.231488692631281,0.623921764415783,-5.53175909790674
"29085_at","29085_at","phosphohistidine phosphatase 1",29085,-0.0374378690000068,6.860331832432,-1.21403763059679,0.231541749730751,0.623921764415783,-5.53192131931111
"83882_at","83882_at","tetraspanin 10",83882,-0.0587122422702704,4.22696995304,-1.21401557223853,0.231550083934503,0.623921764415783,-5.53194679696212
"26167_at","26167_at","protocadherin beta 5",26167,-0.0665413464864839,5.161401040024,-1.21368906259756,0.231673473324451,0.624168669598184,-5.5323238689412
"10749_at","10749_at","kinesin family member 1C",10749,-0.0378642238648599,10.135736354576,-1.21350004441854,0.231744926209428,0.624214139837584,-5.53254211484731
"28970_at","28970_at","chromosome 11 open reading frame 54",28970,-0.0379736150270249,8.0888653702,-1.21347638560184,0.231753870886071,0.624214139837584,-5.53256942978293
"100289635_at","100289635_at","zinc finger protein 605",100289635,-0.0471120651351313,5.279973990168,-1.21332439820851,0.231811338738763,0.624235875722173,-5.53274489276854
"100287792_at","100287792_at","uncharacterized LOC100287792",100287792,-0.0531110925405356,3.16649578108,-1.21328704653244,0.231825463360952,0.624235875722173,-5.53278801056411
"9832_at","9832_at","janus kinase and microtubule interacting protein 2",9832,0.0410095040000016,2.463075811576,1.21289768612815,0.23197273859465,0.624538443060673,-5.53323740454471
"64849_at","64849_at","solute carrier family 13 (sodium-dependent dicarboxylate transporter), member 3",64849,0.0645801159999988,3.480736603632,1.21282197948247,0.232001382557544,0.624538443060673,-5.53332476845962
"340595_at","340595_at","zinc finger, CCHC domain containing 16",340595,0.0391500853243243,2.540471889952,1.21245921801105,0.232138671154752,0.624682390872415,-5.53374331741579
"5576_at","5576_at","protein kinase, cAMP-dependent, regulatory, type II, alpha",5576,-0.0327524139459321,8.557015504408,-1.21240094908206,0.232160728843302,0.624682390872415,-5.53381053641747
"51555_at","51555_at","peroxisomal biogenesis factor 5-like",51555,0.0456294735945946,3.180425568368,1.21213655905275,0.232260832988039,0.624682390872415,-5.53411549887238
"83752_at","83752_at","lon peptidase 2, peroxisomal",83752,-0.0264622680810831,8.68929756008,-1.21213032889455,0.232263192251941,0.624682390872415,-5.5341226843446
"5592_at","5592_at","protein kinase, cGMP-dependent, type I",5592,-0.0560599333513512,8.4462437206,-1.21209637087998,0.232276051933123,0.624682390872415,-5.53416184877705
"57820_at","57820_at","cyclin B1 interacting protein 1, E3 ubiquitin protein ligase",57820,-0.0623476880270282,5.898187008992,-1.2119335806376,0.232337706819807,0.624682390872415,-5.53434958373548
"267_at","267_at","autocrine motility factor receptor, E3 ubiquitin protein ligase",267,-0.0338967649459416,9.150962269256,-1.21192863681131,0.232339579424049,0.624682390872415,-5.5343552847487
"221322_at","221322_at","TBC1 domain family, member 32",221322,0.0478158972702714,2.662879723216,1.21191374739476,0.232345219249232,0.624682390872415,-5.53437245446902
"140467_at","140467_at","zinc finger protein 358",140467,0.0515910414324301,7.726977467792,1.21187340873336,0.232360499265681,0.624682390872415,-5.53441896998309
"9287_at","9287_at","trace amine associated receptor 2",9287,0.0552664904594602,2.308663427248,1.21184121222868,0.232372695617596,0.624682390872415,-5.53445609554081
"6342_at","6342_at","sterol carrier protein 2",6342,0.032390681378379,8.691901297312,1.21174074304256,0.232410757357527,0.624699264921341,-5.53457193994111
"54899_at","54899_at","PX domain containing serine/threonine kinase",54899,0.0343755232432477,6.879110119856,1.21161237882332,0.232459393519672,0.624744553567023,-5.53471993527532
"4616_at","4616_at","growth arrest and DNA-damage-inducible, beta",4616,0.0496776065135105,4.872574939408,1.21117702103282,0.232624402788102,0.624895203898521,-5.53522176505785
"51029_at","51029_at","desumoylating isopeptidase 2",51029,0.0540309065405404,7.131851679248,1.21116758247333,0.232627981143448,0.624895203898521,-5.53523264287364
"4296_at","4296_at","mitogen-activated protein kinase kinase kinase 11",4296,0.0589901135675683,6.39002108304,1.21108937510396,0.232657632749955,0.624895203898521,-5.53532277280726
"347517_at","347517_at","RAB41, member RAS oncogene family",347517,-0.038797622405407,2.69110608592,-1.21106289417863,0.232667673379454,0.624895203898521,-5.53535328947292
"246705_at","246705_at","long intergenic non-protein coding RNA 314",246705,-0.0859701440540541,2.297307619432,-1.21104509436489,0.232674422617756,0.624895203898521,-5.53537380166144
"140456_at","140456_at","ankyrin repeat and SOCS box containing 11",140456,-0.0487410309999809,8.533123277408,-1.21090245786992,0.232728511959752,0.624938399957863,-5.53553816329709
"3347_at","3347_at","histatin 3",3347,0.0532325820270274,1.987098688888,1.21083498848259,0.232754100320116,0.624938399957863,-5.53561590275973
"124995_at","124995_at","mitochondrial ribosomal protein L10",124995,-0.051278998162168,5.771261826384,-1.210710419224,0.232801349744291,0.624979883605285,-5.5357594231571
"7020_at","7020_at","transcription factor AP-2 alpha (activating enhancer binding protein 2 alpha)",7020,-0.0410893791891858,3.287329112768,-1.21055716534301,0.232859488987764,0.625050586802173,-5.53593597323041
"23098_at","23098_at","sterile alpha and TIR motif containing 1",23098,-0.0412475415675697,4.531418907344,-1.21044134797112,0.232903433188652,0.625083173001471,-5.53606938226842
"57409_at","57409_at","MIF4G domain containing",57409,0.0383897785675664,6.331160032592,1.20963144557082,0.233210902115257,0.625379209028512,-5.5370019702231
"27107_at","27107_at","zinc finger and BTB domain containing 11",27107,-0.0384218108378374,6.602872200488,-1.20959564462619,0.233224500358999,0.625379209028512,-5.53704318096785
"51151_at","51151_at","solute carrier family 45, member 2",51151,-0.0642280079999988,2.941808336544,-1.20956280458368,0.233236974477991,0.625379209028512,-5.53708098239789
"51716_at","51716_at","carboxylesterase 1 pseudogene 1",51716,-0.0821107402702683,4.347848756088,-1.20952831771761,0.23325007466203,0.625379209028512,-5.53712067842198
"219858_at","219858_at","olfactory receptor, family 8, subfamily B, member 12",219858,0.0497112727837883,3.221269701144,1.20949122572657,0.233264165032488,0.625379209028512,-5.5371633718942
"10040_at","10040_at","target of myb1 (chicken)-like 1",10040,0.0519429553513495,4.182359204776,1.20941742576639,0.233292201752573,0.625379209028512,-5.53724831320239
"8878_at","8878_at","sequestosome 1",8878,-0.0389615333783855,9.687899414912,-1.20927638339504,0.23334579085687,0.625379209028512,-5.53741063489
"64798_at","64798_at","DEP domain containing MTOR-interacting protein",64798,0.0423820253243328,9.84019895276,1.20917054521609,0.23338601005361,0.625379209028512,-5.5375324295041
"390999_at","390999_at","PRAME family member 12",390999,0.0586720499459434,3.05050058108,1.20916909387994,0.233386561606187,0.625379209028512,-5.53753409957852
"595_at","595_at","cyclin D1",595,0.0706533703243224,5.970232480568,1.20907873759288,0.233420901672467,0.625379209028512,-5.53763807025109
"9147_at","9147_at","nuclear export mediator factor",9147,-0.046297750621628,8.334769407072,-1.20896069115589,0.233465771021391,0.625379209028512,-5.53777389238669
"9415_at","9415_at","fatty acid desaturase 2",9415,0.053958437783785,6.260016130312,1.20892548352859,0.233479154636757,0.625379209028512,-5.53781439927034
"440423_at","440423_at","suppressor of zeste 12 homolog pseudogene 1",440423,-0.152560880486488,9.015083328608,-1.20890139917494,0.233488310242516,0.625379209028512,-5.53784210803515
"23096_at","23096_at","IQ motif and Sec7 domain 2",23096,0.0496620847567559,5.14183948888,1.20888780123479,0.233493479581352,0.625379209028512,-5.53785775207819
"23035_at","23035_at","PH domain and leucine rich repeat protein phosphatase 2",23035,0.0689301856756757,5.405019099096,1.20881100971047,0.233522673919748,0.625379209028512,-5.53794609546931
"10139_at","10139_at","ADP-ribosylation factor related protein 1",10139,-0.0538155451081037,5.3484664278,-1.20881055712887,0.233522845988616,0.625379209028512,-5.53794661611799
"1238_at","1238_at","atypical chemokine receptor 2",1238,-0.0551843682972968,3.460458371872,-1.20856453002752,0.233616397835567,0.625544507228914,-5.53822961821041
"3626_at","3626_at","inhibin, beta C",3626,-0.0572223564864833,2.547254455232,-1.20831908692824,0.233709755042505,0.625670810816908,-5.53851189515179
"286148_at","286148_at","dpy-19-like 4 (C. elegans)",286148,-0.0624918622702717,6.56973028636,-1.20827313662925,0.233727235830759,0.625670810816908,-5.53856473532353
"100033418_at","100033418_at","small nucleolar RNA, C/D box 116-6",100033418,-0.0773435372702709,8.052915963432,-1.20794241242694,0.233853080963535,0.625922436777519,-5.53894499379296
"55246_at","55246_at","coiled-coil domain containing 25",55246,0.0548528887837909,7.22948755032,1.20745138473582,0.234040015560453,0.62628728856803,-5.53950938665067
"27111_at","27111_at","syndecan binding protein (syntenin) 2",27111,-0.092815714216214,4.956180673728,-1.20739639254465,0.234060957957302,0.62628728856803,-5.53957258201591
"3376_at","3376_at","isoleucyl-tRNA synthetase",3376,-0.0319634321351305,8.616051949608,-1.20724399761994,0.234119000931982,0.62628728856803,-5.53974769567208
"285973_at","285973_at","autophagy related 9B",285973,0.0495518658648635,3.866977575688,1.20709940243758,0.234174082971797,0.62628728856803,-5.53991382780811
"6239_at","6239_at","ras responsive element binding protein 1",6239,-0.0456986190810822,7.232001853336,-1.20705830193889,0.234189741518215,0.62628728856803,-5.53996104670607
"55022_at","55022_at","phosphotyrosine interaction domain containing 1",55022,0.0586393668378431,5.33785564444,1.20703046305867,0.234200348064558,0.62628728856803,-5.53999302895373
"619279_at","619279_at","zinc finger protein 704",619279,0.0466161877567544,6.48610408464,1.20699868987231,0.234212454003003,0.62628728856803,-5.54002953022706
"7076_at","7076_at","TIMP metallopeptidase inhibitor 1",7076,0.0934065341351387,7.48929832676,1.20680542146944,0.234286101316236,0.626392492891805,-5.54025153915657
"100033426_at","100033426_at","small nucleolar RNA, C/D box 116-14",100033426,0.0502795934594591,10.874001674096,1.20672818176162,0.234315539215455,0.626392492891805,-5.54034025576563
"79887_at","79887_at","phospholipase B domain containing 1",79887,-0.0667278014864889,5.942311627144,-1.20640115043278,0.234440208757706,0.626640536233368,-5.54071582153216
